,County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct 
9888,MECKLENBURG,11/7/23,200,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,46,21,0,0,67,Y
9889,MECKLENBURG,11/7/23,200,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,26,9,0,0,35,Y
9890,MECKLENBURG,11/7/23,200,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,16,6,0,0,22,Y
9892,MECKLENBURG,11/7/23,200,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,69,18,0,0,87,Y
9894,MECKLENBURG,11/7/23,200,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,15,5,0,0,20,Y
9928,MECKLENBURG,11/7/23,201,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,132,65,0,0,197,Y
9929,MECKLENBURG,11/7/23,201,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,74,34,0,0,108,Y
9930,MECKLENBURG,11/7/23,201,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,57,30,0,0,87,Y
9931,MECKLENBURG,11/7/23,201,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,102,61,0,0,163,Y
9932,MECKLENBURG,11/7/23,201,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,145,58,0,0,203,Y
9933,MECKLENBURG,11/7/23,201,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,56,26,0,0,82,Y
9934,MECKLENBURG,11/7/23,201,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,311,178,0,0,489,Y
9935,MECKLENBURG,11/7/23,201,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,185,102,0,0,287,Y
9936,MECKLENBURG,11/7/23,201,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,89,52,0,0,141,Y
9937,MECKLENBURG,11/7/23,201,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,268,144,0,0,412,Y
9938,MECKLENBURG,11/7/23,201,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,83,56,0,0,139,Y
9939,MECKLENBURG,11/7/23,201,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,38,16,0,0,54,Y
9941,MECKLENBURG,11/7/23,201,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,237,127,0,0,364,Y
9943,MECKLENBURG,11/7/23,201,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,52,33,0,0,85,Y
9947,MECKLENBURG,11/7/23,202,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,179,204,0,0,383,Y
9948,MECKLENBURG,11/7/23,202,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,285,343,0,0,628,Y
9949,MECKLENBURG,11/7/23,202,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,125,146,0,0,271,Y
9950,MECKLENBURG,11/7/23,202,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,150,189,0,0,339,Y
9951,MECKLENBURG,11/7/23,202,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,93,117,0,0,210,Y
9952,MECKLENBURG,11/7/23,202,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,60,48,0,0,108,Y
9953,MECKLENBURG,11/7/23,202,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,290,356,0,0,646,Y
9954,MECKLENBURG,11/7/23,202,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,291,404,0,0,695,Y
9955,MECKLENBURG,11/7/23,202,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,170,225,0,0,395,Y
9956,MECKLENBURG,11/7/23,202,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,203,282,0,0,485,Y
9957,MECKLENBURG,11/7/23,202,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,82,76,0,0,158,Y
9958,MECKLENBURG,11/7/23,202,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,74,75,0,0,149,Y
9960,MECKLENBURG,11/7/23,202,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,155,122,0,0,277,Y
9962,MECKLENBURG,11/7/23,202,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,49,43,0,0,92,Y
14867,MECKLENBURG,11/7/23,10,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,179,73,0,0,252,Y
14868,MECKLENBURG,11/7/23,10,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,25,7,0,0,32,Y
14869,MECKLENBURG,11/7/23,10,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,22,6,0,0,28,Y
14871,MECKLENBURG,11/7/23,10,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,116,44,0,0,160,Y
14873,MECKLENBURG,11/7/23,10,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,21,3,0,0,24,Y
14907,MECKLENBURG,11/7/23,11,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,106,49,0,0,155,Y
14908,MECKLENBURG,11/7/23,11,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,79,50,0,0,129,Y
14909,MECKLENBURG,11/7/23,11,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,79,39,0,0,118,Y
14910,MECKLENBURG,11/7/23,11,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,102,43,0,0,145,Y
14911,MECKLENBURG,11/7/23,11,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,91,50,0,0,141,Y
14912,MECKLENBURG,11/7/23,11,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,52,28,0,0,80,Y
14913,MECKLENBURG,11/7/23,11,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,247,173,0,0,420,Y
14914,MECKLENBURG,11/7/23,11,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,211,159,0,0,370,Y
14915,MECKLENBURG,11/7/23,11,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,75,51,0,0,126,Y
14916,MECKLENBURG,11/7/23,11,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,228,152,0,0,380,Y
14917,MECKLENBURG,11/7/23,11,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,63,43,0,0,106,Y
14918,MECKLENBURG,11/7/23,11,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,37,25,0,0,62,Y
14920,MECKLENBURG,11/7/23,11,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,244,168,0,0,412,Y
14922,MECKLENBURG,11/7/23,11,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,56,24,0,0,80,Y
14956,MECKLENBURG,11/7/23,12,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,55,24,0,0,79,Y
14957,MECKLENBURG,11/7/23,12,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,20,10,0,0,30,Y
14958,MECKLENBURG,11/7/23,12,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,17,12,0,0,29,Y
14959,MECKLENBURG,11/7/23,12,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,32,20,0,0,52,Y
14960,MECKLENBURG,11/7/23,12,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,22,15,0,0,37,Y
14961,MECKLENBURG,11/7/23,12,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,24,7,0,0,31,Y
14962,MECKLENBURG,11/7/23,12,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,108,58,0,0,166,Y
14963,MECKLENBURG,11/7/23,12,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,67,35,0,0,102,Y
14964,MECKLENBURG,11/7/23,12,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,43,18,0,0,61,Y
14965,MECKLENBURG,11/7/23,12,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,85,47,0,0,132,Y
14966,MECKLENBURG,11/7/23,12,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,42,18,0,0,60,Y
14967,MECKLENBURG,11/7/23,12,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,13,7,0,0,20,Y
14969,MECKLENBURG,11/7/23,12,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,106,51,0,0,157,Y
14971,MECKLENBURG,11/7/23,12,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,20,10,0,0,30,Y
15007,MECKLENBURG,11/7/23,13,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,44,20,0,0,64,Y
15008,MECKLENBURG,11/7/23,13,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,40,12,0,0,52,Y
15009,MECKLENBURG,11/7/23,13,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,26,13,0,0,39,Y
15010,MECKLENBURG,11/7/23,13,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,28,18,0,0,46,Y
15011,MECKLENBURG,11/7/23,13,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,40,16,0,0,56,Y
15012,MECKLENBURG,11/7/23,13,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,17,13,0,0,30,Y
15013,MECKLENBURG,11/7/23,13,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,136,78,0,0,214,Y
15014,MECKLENBURG,11/7/23,13,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,101,63,0,0,164,Y
15015,MECKLENBURG,11/7/23,13,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,29,21,0,0,50,Y
15016,MECKLENBURG,11/7/23,13,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,120,65,0,0,185,Y
15017,MECKLENBURG,11/7/23,13,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,19,16,0,0,35,Y
15018,MECKLENBURG,11/7/23,13,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,16,7,0,0,23,Y
15020,MECKLENBURG,11/7/23,13,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,105,59,0,0,164,Y
15022,MECKLENBURG,11/7/23,13,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,26,7,0,0,33,Y
15058,MECKLENBURG,11/7/23,14,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,56,27,0,0,83,Y
15059,MECKLENBURG,11/7/23,14,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,39,16,0,0,55,Y
15060,MECKLENBURG,11/7/23,14,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,33,12,0,0,45,Y
15061,MECKLENBURG,11/7/23,14,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,68,15,0,0,83,Y
15062,MECKLENBURG,11/7/23,14,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,59,25,0,0,84,Y
15063,MECKLENBURG,11/7/23,14,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,29,9,0,0,38,Y
15064,MECKLENBURG,11/7/23,14,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,232,79,0,0,311,Y
15065,MECKLENBURG,11/7/23,14,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,232,75,0,0,307,Y
15066,MECKLENBURG,11/7/23,14,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,39,18,0,0,57,Y
15067,MECKLENBURG,11/7/23,14,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,195,73,0,0,268,Y
15068,MECKLENBURG,11/7/23,14,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,49,25,0,0,74,Y
15069,MECKLENBURG,11/7/23,14,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,21,11,0,0,32,Y
15071,MECKLENBURG,11/7/23,14,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,173,52,0,0,225,Y
15073,MECKLENBURG,11/7/23,14,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,27,9,0,0,36,Y
15109,MECKLENBURG,11/7/23,15,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,84,18,0,0,102,Y
15110,MECKLENBURG,11/7/23,15,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,59,8,0,0,67,Y
15111,MECKLENBURG,11/7/23,15,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,57,10,0,0,67,Y
15112,MECKLENBURG,11/7/23,15,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,115,32,0,0,147,Y
15113,MECKLENBURG,11/7/23,15,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,83,23,0,0,106,Y
15114,MECKLENBURG,11/7/23,15,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,40,16,0,0,56,Y
15115,MECKLENBURG,11/7/23,15,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,338,108,0,0,446,Y
15116,MECKLENBURG,11/7/23,15,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,445,140,0,0,585,Y
15117,MECKLENBURG,11/7/23,15,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,65,7,0,0,72,Y
15118,MECKLENBURG,11/7/23,15,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,319,101,0,0,420,Y
15119,MECKLENBURG,11/7/23,15,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,46,7,0,0,53,Y
15120,MECKLENBURG,11/7/23,15,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,25,6,0,0,31,Y
15122,MECKLENBURG,11/7/23,15,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,222,72,0,0,294,Y
15124,MECKLENBURG,11/7/23,15,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,44,8,0,0,52,Y
15158,MECKLENBURG,11/7/23,16,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,83,53,0,0,136,Y
15159,MECKLENBURG,11/7/23,16,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,13,11,0,0,24,Y
15160,MECKLENBURG,11/7/23,16,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,10,1,0,0,11,Y
15161,MECKLENBURG,11/7/23,16,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,29,34,0,0,63,Y
15162,MECKLENBURG,11/7/23,16,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,55,40,0,0,95,Y
15163,MECKLENBURG,11/7/23,16,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,19,15,0,0,34,Y
15164,MECKLENBURG,11/7/23,16,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,219,168,0,0,387,Y
15165,MECKLENBURG,11/7/23,16,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,18,28,0,0,46,Y
15166,MECKLENBURG,11/7/23,16,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,46,30,0,0,76,Y
15167,MECKLENBURG,11/7/23,16,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,137,134,0,0,271,Y
15168,MECKLENBURG,11/7/23,16,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,62,33,0,0,95,Y
15169,MECKLENBURG,11/7/23,16,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,16,18,0,0,34,Y
15171,MECKLENBURG,11/7/23,16,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,180,140,0,0,320,Y
15173,MECKLENBURG,11/7/23,16,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,19,9,0,0,28,Y
15209,MECKLENBURG,11/7/23,17,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,48,7,0,0,55,Y
15210,MECKLENBURG,11/7/23,17,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,13,4,0,0,17,Y
15211,MECKLENBURG,11/7/23,17,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,13,4,0,0,17,Y
15212,MECKLENBURG,11/7/23,17,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,24,5,0,0,29,Y
15213,MECKLENBURG,11/7/23,17,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,26,18,0,0,44,Y
15214,MECKLENBURG,11/7/23,17,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,18,7,0,0,25,Y
15215,MECKLENBURG,11/7/23,17,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,53,32,0,0,85,Y
15216,MECKLENBURG,11/7/23,17,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,39,20,0,0,59,Y
15217,MECKLENBURG,11/7/23,17,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,36,7,0,0,43,Y
15218,MECKLENBURG,11/7/23,17,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,44,25,0,0,69,Y
15219,MECKLENBURG,11/7/23,17,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,39,8,0,0,47,Y
15220,MECKLENBURG,11/7/23,17,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,15,5,0,0,20,Y
15222,MECKLENBURG,11/7/23,17,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,61,26,0,0,87,Y
15224,MECKLENBURG,11/7/23,17,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,20,2,0,0,22,Y
15259,MECKLENBURG,11/7/23,18,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,121,7,0,0,128,Y
15260,MECKLENBURG,11/7/23,18,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,145,20,0,0,165,Y
15261,MECKLENBURG,11/7/23,18,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,43,10,0,0,53,Y
15262,MECKLENBURG,11/7/23,18,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,176,20,0,0,196,Y
15263,MECKLENBURG,11/7/23,18,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,59,10,0,0,69,Y
15264,MECKLENBURG,11/7/23,18,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,4,1,0,0,5,Y
15265,MECKLENBURG,11/7/23,18,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,105,20,0,0,125,Y
15266,MECKLENBURG,11/7/23,18,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,170,31,0,0,201,Y
15267,MECKLENBURG,11/7/23,18,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,103,10,0,0,113,Y
15268,MECKLENBURG,11/7/23,18,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,126,21,0,0,147,Y
