,County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
19562,MECKLENBURG,11/7/23,20,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,312,86,0,0,398,Y
19568,MECKLENBURG,11/7/23,20,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,296,87,0,0,383,Y
19574,MECKLENBURG,11/7/23,20,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,169,36,0,0,205,Y
19576,MECKLENBURG,11/7/23,20,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,353,99,0,0,452,Y
19611,MECKLENBURG,11/7/23,21,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,303,71,0,0,374,Y
19613,MECKLENBURG,11/7/23,21,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,279,59,0,0,338,Y
19619,MECKLENBURG,11/7/23,21,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,274,65,0,0,339,Y
19625,MECKLENBURG,11/7/23,21,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,121,10,0,0,131,Y
19627,MECKLENBURG,11/7/23,21,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,310,69,0,0,379,Y
19662,MECKLENBURG,11/7/23,22,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,387,122,0,0,509,Y
19664,MECKLENBURG,11/7/23,22,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,366,120,0,0,486,Y
19670,MECKLENBURG,11/7/23,22,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,346,112,0,0,458,Y
19676,MECKLENBURG,11/7/23,22,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,145,40,0,0,185,Y
19678,MECKLENBURG,11/7/23,22,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,392,120,0,0,512,Y
19712,MECKLENBURG,11/7/23,23,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,144,61,0,0,205,Y
19714,MECKLENBURG,11/7/23,23,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,148,59,0,0,207,Y
19720,MECKLENBURG,11/7/23,23,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,148,59,0,0,207,Y
19726,MECKLENBURG,11/7/23,23,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,40,8,0,0,48,Y
19728,MECKLENBURG,11/7/23,23,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,145,63,0,0,208,Y
19761,MECKLENBURG,11/7/23,24,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,220,48,0,0,268,Y
19763,MECKLENBURG,11/7/23,24,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,215,46,0,0,261,Y
19769,MECKLENBURG,11/7/23,24,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,216,50,0,0,266,Y
19775,MECKLENBURG,11/7/23,24,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,45,13,0,0,58,Y
19777,MECKLENBURG,11/7/23,24,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,220,54,0,0,274,Y
19810,MECKLENBURG,11/7/23,25,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,125,114,0,0,239,Y
19812,MECKLENBURG,11/7/23,25,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,127,117,0,0,244,Y
19818,MECKLENBURG,11/7/23,25,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,127,117,0,0,244,Y
19824,MECKLENBURG,11/7/23,25,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,11,6,0,0,17,Y
19826,MECKLENBURG,11/7/23,25,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,121,113,0,0,234,Y
19859,MECKLENBURG,11/7/23,26,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,287,201,0,0,488,Y
19861,MECKLENBURG,11/7/23,26,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,281,199,0,0,480,Y
19867,MECKLENBURG,11/7/23,26,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,274,197,0,0,471,Y
19873,MECKLENBURG,11/7/23,26,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,48,25,0,0,73,Y
19875,MECKLENBURG,11/7/23,26,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,279,199,0,0,478,Y
19910,MECKLENBURG,11/7/23,27,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,125,58,0,0,183,Y
19912,MECKLENBURG,11/7/23,27,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,128,60,0,0,188,Y
19918,MECKLENBURG,11/7/23,27,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,128,59,0,0,187,Y
19924,MECKLENBURG,11/7/23,27,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,25,8,0,0,33,Y
19926,MECKLENBURG,11/7/23,27,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,120,55,0,0,175,Y
19961,MECKLENBURG,11/7/23,28,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,197,75,0,0,272,Y
19963,MECKLENBURG,11/7/23,28,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,183,73,0,0,256,Y
19969,MECKLENBURG,11/7/23,28,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,182,81,0,0,263,Y
19975,MECKLENBURG,11/7/23,28,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,47,11,0,0,58,Y
19977,MECKLENBURG,11/7/23,28,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,195,79,0,0,274,Y
20498,MECKLENBURG,11/7/23,29,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,261,83,0,0,344,Y
20500,MECKLENBURG,11/7/23,29,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,240,69,0,0,309,Y
20506,MECKLENBURG,11/7/23,29,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,241,76,0,0,317,Y
20512,MECKLENBURG,11/7/23,29,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,66,13,0,0,79,Y
20514,MECKLENBURG,11/7/23,29,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,261,82,0,0,343,Y
20549,MECKLENBURG,11/7/23,30,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,506,156,0,0,662,Y
20551,MECKLENBURG,11/7/23,30,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,469,138,0,0,607,Y
20557,MECKLENBURG,11/7/23,30,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,478,145,0,0,623,Y
20563,MECKLENBURG,11/7/23,30,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,94,23,0,0,117,Y
20565,MECKLENBURG,11/7/23,30,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,502,157,0,0,659,Y
20600,MECKLENBURG,11/7/23,31,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,113,120,0,0,233,Y
20602,MECKLENBURG,11/7/23,31,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,127,128,0,0,255,Y
20608,MECKLENBURG,11/7/23,31,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,114,127,0,0,241,Y
20614,MECKLENBURG,11/7/23,31,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,29,14,0,0,43,Y
20616,MECKLENBURG,11/7/23,31,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,115,124,0,0,239,Y
20650,MECKLENBURG,11/7/23,32,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,195,92,0,0,287,Y
20652,MECKLENBURG,11/7/23,32,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,214,78,0,0,292,Y
20658,MECKLENBURG,11/7/23,32,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,163,74,0,0,237,Y
20664,MECKLENBURG,11/7/23,32,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,175,51,0,0,226,Y
20666,MECKLENBURG,11/7/23,32,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,204,82,0,0,286,Y
20700,MECKLENBURG,11/7/23,33,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,218,48,0,0,266,Y
20702,MECKLENBURG,11/7/23,33,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,216,46,0,0,262,Y
20708,MECKLENBURG,11/7/23,33,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,206,47,0,0,253,Y
20714,MECKLENBURG,11/7/23,33,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,70,11,0,0,81,Y
20716,MECKLENBURG,11/7/23,33,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,227,54,0,0,281,Y
20749,MECKLENBURG,11/7/23,34,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,248,95,0,0,343,Y
20751,MECKLENBURG,11/7/23,34,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,233,74,0,0,307,Y
20757,MECKLENBURG,11/7/23,34,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,230,86,0,0,316,Y
20763,MECKLENBURG,11/7/23,34,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,68,24,0,0,92,Y
20765,MECKLENBURG,11/7/23,34,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,244,90,0,0,334,Y
20798,MECKLENBURG,11/7/23,35,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,272,113,0,0,385,Y
20800,MECKLENBURG,11/7/23,35,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,251,94,0,0,345,Y
20806,MECKLENBURG,11/7/23,35,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,219,103,0,0,322,Y
20812,MECKLENBURG,11/7/23,35,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,141,38,0,0,179,Y
20814,MECKLENBURG,11/7/23,35,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,263,118,0,0,381,Y
20848,MECKLENBURG,11/7/23,36,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,342,150,0,0,492,Y
20850,MECKLENBURG,11/7/23,36,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,342,138,0,0,480,Y
20856,MECKLENBURG,11/7/23,36,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,304,133,0,0,437,Y
20862,MECKLENBURG,11/7/23,36,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,212,46,0,0,258,Y
20864,MECKLENBURG,11/7/23,36,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,350,151,0,0,501,Y
20898,MECKLENBURG,11/7/23,37,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,211,85,0,0,296,Y
20900,MECKLENBURG,11/7/23,37,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,192,67,0,0,259,Y
20906,MECKLENBURG,11/7/23,37,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,174,67,0,0,241,Y
20931,MECKLENBURG,11/7/23,100,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,256,143,0,0,399,Y
20933,MECKLENBURG,11/7/23,100,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,245,120,0,0,365,Y
20939,MECKLENBURG,11/7/23,100,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,235,124,0,0,359,Y
20945,MECKLENBURG,11/7/23,100,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,167,37,0,0,204,Y
20947,MECKLENBURG,11/7/23,100,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,268,138,0,0,406,Y
20981,MECKLENBURG,11/7/23,101,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,241,86,0,0,327,Y
20983,MECKLENBURG,11/7/23,101,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,229,80,0,0,309,Y
20989,MECKLENBURG,11/7/23,101,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,204,72,0,0,276,Y
20995,MECKLENBURG,11/7/23,101,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,206,49,0,0,255,Y
20997,MECKLENBURG,11/7/23,101,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,250,85,0,0,335,Y
21031,MECKLENBURG,11/7/23,102,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,288,112,0,0,400,Y
21033,MECKLENBURG,11/7/23,102,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,291,106,0,0,397,Y
21039,MECKLENBURG,11/7/23,102,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,281,102,0,0,383,Y
21045,MECKLENBURG,11/7/23,102,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,103,26,0,0,129,Y
21047,MECKLENBURG,11/7/23,102,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,292,114,0,0,406,Y
21080,MECKLENBURG,11/7/23,103,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,381,145,0,0,526,Y
21082,MECKLENBURG,11/7/23,103,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,346,126,0,0,472,Y
21088,MECKLENBURG,11/7/23,103,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,329,130,0,0,459,Y
21094,MECKLENBURG,11/7/23,103,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,233,74,0,0,307,Y
21096,MECKLENBURG,11/7/23,103,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,379,155,0,0,534,Y
21130,MECKLENBURG,11/7/23,104,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,247,160,0,0,407,Y
21132,MECKLENBURG,11/7/23,104,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,245,157,0,0,402,Y
21138,MECKLENBURG,11/7/23,104,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,242,158,0,0,400,Y
21144,MECKLENBURG,11/7/23,104,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,29,17,0,0,46,Y
21146,MECKLENBURG,11/7/23,104,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,242,157,0,0,399,Y
21179,MECKLENBURG,11/7/23,105,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,183,88,0,0,271,Y
21181,MECKLENBURG,11/7/23,105,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,189,88,0,0,277,Y
21187,MECKLENBURG,11/7/23,105,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,181,95,0,0,276,Y
21193,MECKLENBURG,11/7/23,105,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,43,16,0,0,59,Y
21195,MECKLENBURG,11/7/23,105,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,188,93,0,0,281,Y
21228,MECKLENBURG,11/7/23,106,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,256,148,0,0,404,Y
21230,MECKLENBURG,11/7/23,106,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,242,134,0,0,376,Y
21236,MECKLENBURG,11/7/23,106,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,237,120,0,0,357,Y
21242,MECKLENBURG,11/7/23,106,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,138,52,0,0,190,Y
21244,MECKLENBURG,11/7/23,106,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,262,149,0,0,411,Y
21278,MECKLENBURG,11/7/23,107.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,318,162,0,0,480,Y
21280,MECKLENBURG,11/7/23,107.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,316,168,0,0,484,Y
21286,MECKLENBURG,11/7/23,107.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,309,162,0,0,471,Y
21292,MECKLENBURG,11/7/23,107.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,60,19,0,0,79,Y
21294,MECKLENBURG,11/7/23,107.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,317,164,0,0,481,Y
21327,MECKLENBURG,11/7/23,108,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,120,64,0,0,184,Y
21329,MECKLENBURG,11/7/23,108,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,120,61,0,0,181,Y
21335,MECKLENBURG,11/7/23,108,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,120,62,0,0,182,Y
21341,MECKLENBURG,11/7/23,108,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,19,9,0,0,28,Y
21343,MECKLENBURG,11/7/23,108,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,119,61,0,0,180,Y
21385,MECKLENBURG,11/7/23,224,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,98,35,0,0,133,Y
21387,MECKLENBURG,11/7/23,224,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,87,37,0,0,124,Y
21393,MECKLENBURG,11/7/23,224,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,90,38,0,0,128,Y
21399,MECKLENBURG,11/7/23,224,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,29,9,0,0,38,Y
21401,MECKLENBURG,11/7/23,224,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,94,37,0,0,131,Y
21435,MECKLENBURG,11/7/23,225,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,0,0,0,0,0,Y
21437,MECKLENBURG,11/7/23,225,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,0,0,0,0,0,Y
21443,MECKLENBURG,11/7/23,225,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,0,0,0,0,0,Y
21449,MECKLENBURG,11/7/23,225,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,0,0,0,0,0,Y
21451,MECKLENBURG,11/7/23,225,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,0,0,0,0,0,Y
21493,MECKLENBURG,11/7/23,226,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,225,181,0,0,406,Y
21495,MECKLENBURG,11/7/23,226,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,227,165,0,0,392,Y
21501,MECKLENBURG,11/7/23,226,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,209,163,0,0,372,Y
21507,MECKLENBURG,11/7/23,226,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,171,65,0,0,236,Y
21509,MECKLENBURG,11/7/23,226,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,237,182,0,0,419,Y
21543,MECKLENBURG,11/7/23,227,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,466,214,0,0,680,Y
21545,MECKLENBURG,11/7/23,227,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,445,195,0,0,640,Y
21551,MECKLENBURG,11/7/23,227,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,440,190,0,0,630,Y
21557,MECKLENBURG,11/7/23,227,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,239,67,0,0,306,Y
21559,MECKLENBURG,11/7/23,227,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,469,206,0,0,675,Y
21593,MECKLENBURG,11/7/23,228,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,225,128,0,0,353,Y
21595,MECKLENBURG,11/7/23,228,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,230,128,0,0,358,Y
21601,MECKLENBURG,11/7/23,228,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,207,126,0,0,333,Y
21607,MECKLENBURG,11/7/23,228,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,83,30,0,0,113,Y
21609,MECKLENBURG,11/7/23,228,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,238,135,0,0,373,Y
21643,MECKLENBURG,11/7/23,229,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,364,207,0,0,571,Y
21645,MECKLENBURG,11/7/23,229,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,366,202,0,0,568,Y
21651,MECKLENBURG,11/7/23,229,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,364,192,0,0,556,Y
21657,MECKLENBURG,11/7/23,229,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,114,35,0,0,149,Y
