"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1500000US370010217031","Block Group 1; Census Tract 217.03; Alamance County; North Carolina","1517","215","16","28","27","45","57","67","105","112","71","78","0","14","20","35","249","145","84","64","182","115","84","61","229","113","219","115","61","62","38","34","75","45",
"1500000US370010217032","Block Group 2; Census Tract 217.03; Alamance County; North Carolina","1245","291","5","9","19","31","0","14","15","25","24","29","62","81","0","14","37","43","188","246","61","49","76","54","173","128","113","70","152","104","137","98","183","88",
"1500000US370010217033","Block Group 3; Census Tract 217.03; Alamance County; North Carolina","590","187","0","14","54","83","62","91","0","14","0","14","38","46","15","24","0","14","37","50","60","66","68","68","39","46","136","126","12","21","43","43","26","40",
"1500000US370010218011","Block Group 1; Census Tract 218.01; Alamance County; North Carolina","970","154","13","16","4","4","17","17","19","18","32","43","56","46","40","43","22","22","27","23","85","46","128","83","182","68","98","42","112","55","68","61","67","32",
"1500000US370010218012","Block Group 2; Census Tract 218.01; Alamance County; North Carolina","445","131","10","15","0","14","18","19","24","20","16","18","0","14","14","12","4","6","8","12","14","15","158","123","33","28","35","27","60","58","28","46","23","20",
"1500000US370010218013","Block Group 3; Census Tract 218.01; Alamance County; North Carolina","357","90","42","48","0","14","0","14","22","20","16","24","21","24","7","11","0","14","22","32","16","17","17","25","103","67","31","32","8","12","38","36","14","22",
"1500000US370010218021","Block Group 1; Census Tract 218.02; Alamance County; North Carolina","734","125","14","19","9","15","37","44","5","9","21","22","57","58","40","28","40","28","34","32","173","99","24","24","101","52","109","73","43","33","8","13","19","22",
"1500000US370010218022","Block Group 2; Census Tract 218.02; Alamance County; North Carolina","634","159","21","21","41","61","0","14","7","11","0","14","40","50","35","43","36","35","38","34","76","52","47","39","75","55","58","42","116","137","34","31","10","17",
"1500000US370010218031","Block Group 1; Census Tract 218.03; Alamance County; North Carolina","649","136","27","30","14","17","17","28","15","19","6","23","48","46","48","38","62","41","102","85","34","32","14","16","131","87","34","34","63","67","34","33","0","14",
"1500000US370010218032","Block Group 2; Census Tract 218.03; Alamance County; North Carolina","549","145","0","14","24","38","32","39","70","80","59","55","17","21","51","77","6","8","16","20","36","28","63","47","68","45","20","22","35","31","52","69","0","14",
"1500000US370010219011","Block Group 1; Census Tract 219.01; Alamance County; North Carolina","618","157","100","113","0","14","11","18","28","44","11","17","16","19","17","19","45","45","13","19","14","17","95","65","75","43","126","70","18","20","22","27","27","24",
"1500000US370010219012","Block Group 2; Census Tract 219.01; Alamance County; North Carolina","759","144","10","16","27","42","0","14","10","16","30","32","0","14","63","95","72","59","8","13","10","15","48","31","159","72","89","47","85","72","78","49","70","52",
"1500000US370010219013","Block Group 3; Census Tract 219.01; Alamance County; North Carolina","634","161","29","29","7","12","41","51","4","7","34","54","26","24","53","56","13","15","2","3","30","24","17","14","105","75","192","119","19","17","39","47","23","27",
"1500000US370010219021","Block Group 1; Census Tract 219.02; Alamance County; North Carolina","716","150","35","38","60","51","10","18","22","27","32","43","22","24","21","21","63","64","8","13","73","75","43","39","178","91","51","62","35","35","24","29","39","40",
"1500000US370010219022","Block Group 2; Census Tract 219.02; Alamance County; North Carolina","316","101","0","14","0","14","0","14","0","14","4","7","0","14","43","31","0","14","48","46","6","13","62","37","47","40","40","51","43","52","23","20","0","14",
"1500000US370010219023","Block Group 3; Census Tract 219.02; Alamance County; North Carolina","543","127","46","54","16","19","30","37","62","90","60","52","9","13","5","9","46","43","16","18","13","15","71","42","65","51","31","27","33","40","26","26","14","18",
"1500000US370010220011","Block Group 1; Census Tract 220.01; Alamance County; North Carolina","791","196","27","31","37","29","9","8","23","16","50","33","4","6","4","5","22","15","23","24","61","50","67","38","84","39","176","170","81","36","70","38","53","45",
"1500000US370010220012","Block Group 2; Census Tract 220.01; Alamance County; North Carolina","636","94","10","14","0","14","16","26","26","37","30","31","23","32","13","20","0","14","10","15","31","28","87","58","67","41","150","71","39","33","65","30","69","47",
"1500000US370010220021","Block Group 1; Census Tract 220.02; Alamance County; North Carolina","661","131","24","19","0","14","0","14","56","58","50","52","66","77","0","14","23","20","28","40","45","44","77","59","75","67","37","33","97","65","17","20","66","52",
"1500000US370010220022","Block Group 2; Census Tract 220.02; Alamance County; North Carolina","532","136","34","36","36","45","53","53","74","83","50","48","0","14","15","17","10","15","9","13","115","84","7","11","26","43","34","32","19","21","50","43","0","14",
"1500000US370010220023","Block Group 3; Census Tract 220.02; Alamance County; North Carolina","462","97","18","17","7","12","9","10","8","7","11","14","17","18","30","36","27","30","6","6","76","51","5","4","71","44","50","31","15","10","59","33","53","40",
"1500000US370030401001","Block Group 1; Census Tract 401; Alexander County; North Carolina","332","156","0","14","19","24","5","10","41","49","0","14","4","8","30","25","0","14","0","14","131","147","16","16","29","22","0","14","15","17","20","25","22","25",
"1500000US370030401002","Block Group 2; Census Tract 401; Alexander County; North Carolina","265","106","31","38","37","54","14","15","3","6","0","14","6","10","21","31","40","58","4","7","6","10","13","16","13","14","15","17","42","65","20","32","0","14",
"1500000US370030401003","Block Group 3; Census Tract 401; Alexander County; North Carolina","669","131","19","25","16","19","8","10","48","42","22","21","41","52","24","25","63","51","27","38","0","14","128","86","111","77","81","59","12","20","44","43","25","24",
"1500000US370030402001","Block Group 1; Census Tract 402; Alexander County; North Carolina","516","140","0","14","13","19","20","20","46","62","18","21","20","24","50","49","0","14","7","13","47","40","12","14","76","54","152","83","6","10","22","24","27","25",
"1500000US370030402002","Block Group 2; Census Tract 402; Alexander County; North Carolina","207","80","0","14","36","45","35","38","18","22","8","14","13","16","0","14","0","14","0","14","4","10","0","14","6","10","47","50","6","10","34","46","0","14",
"1500000US370030402003","Block Group 3; Census Tract 402; Alexander County; North Carolina","928","196","14","15","29","44","34","34","8","13","53","37","89","61","112","97","3","6","108","97","64","54","108","82","170","145","55","46","65","64","6","11","10","15",
"1500000US370030403001","Block Group 1; Census Tract 403; Alexander County; North Carolina","427","107","50","51","27","43","53","65","4","10","25","38","23","34","0","14","37","42","23","22","94","69","0","14","39","44","25","26","18","26","7","17","2","5",
"1500000US370030403002","Block Group 2; Census Tract 403; Alexander County; North Carolina","930","177","83","75","20","24","0","14","71","55","58","53","19","32","44","37","34","38","23","32","119","97","79","66","169","90","55","58","89","79","24","32","43","42",
"1500000US370030404001","Block Group 1; Census Tract 404; Alexander County; North Carolina","594","130","20","21","48","73","34","37","14","23","0","14","63","58","21","27","61","57","25","33","60","50","82","53","72","46","41","57","32","34","15","25","6","10",
"1500000US370030404002","Block Group 2; Census Tract 404; Alexander County; North Carolina","440","115","19","17","84","63","11","14","21","25","0","14","21","21","0","14","26","32","26","23","9","11","46","36","41","47","8","12","73","92","14","21","41","47",
"1500000US370030404003","Block Group 3; Census Tract 404; Alexander County; North Carolina","583","206","3","7","34","39","158","184","4","6","0","14","13","20","41","63","12","14","57","44","31","25","49","38","26","23","28","26","31","45","46","63","50","52",
"1500000US370030404004","Block Group 4; Census Tract 404; Alexander County; North Carolina","556","166","31","35","45","53","4","7","0","14","41","47","36","57","21","23","12","15","31","44","55","56","188","136","20","23","15","14","6","9","51","54","0","14",
"1500000US370030404005","Block Group 5; Census Tract 404; Alexander County; North Carolina","388","100","42","41","52","39","30","37","13","24","0","14","45","53","6","9","0","14","6","11","124","100","8","12","15","23","28","34","0","14","19","32","0","14",
"1500000US370030405001","Block Group 1; Census Tract 405; Alexander County; North Carolina","585","217","35","47","0","14","0","14","16","26","52","81","67","101","19","34","0","14","19","33","0","14","257","210","72","107","21","32","15","24","0","14","12","19",
"1500000US370030405002","Block Group 2; Census Tract 405; Alexander County; North Carolina","364","159","0","14","34","39","0","14","59","71","5","11","18","28","1","2","0","14","0","14","0","14","104","123","0","14","17","27","88","105","38","47","0","14",
"1500000US370030405003","Block Group 3; Census Tract 405; Alexander County; North Carolina","706","199","0","14","9","16","21","33","44","56","0","14","51","67","32","36","0","14","22","23","96","86","77","87","217","169","113","94","0","14","24","40","0","14",
"1500000US370030405004","Block Group 4; Census Tract 405; Alexander County; North Carolina","876","164","70","82","45","54","25","23","50","75","42","43","24","42","27","40","90","76","0","14","0","14","110","91","178","120","146","104","22","41","31","39","16","25",
"1500000US370030406001","Block Group 1; Census Tract 406; Alexander County; North Carolina","440","157","0","14","0","14","0","14","10","19","25","31","10","15","13","21","9","15","16","21","81","55","103","88","105","63","0","14","52","53","0","14","16","51",
"1500000US370030406002","Block Group 2; Census Tract 406; Alexander County; North Carolina","607","156","0","14","0","14","0","14","0","14","10","20","7","13","23","28","7","13","26","33","23","27","67","51","56","58","89","72","229","143","45","42","25","32",
"1500000US370030406003","Block Group 3; Census Tract 406; Alexander County; North Carolina","334","101","64","64","0","14","54","55","0","14","12","18","0","14","40","49","9","15","26","30","41","46","14","23","20","36","54","61","0","14","0","14","0","14",
"1500000US370030406004","Block Group 4; Census Tract 406; Alexander County; North Carolina","354","148","0","14","11","19","62","80","17","27","9","15","11","18","0","14","23","36","145","129","0","14","46","45","16","32","0","14","0","14","0","14","14","23",
"1500000US370030407001","Block Group 1; Census Tract 407; Alexander County; North Carolina","425","137","0","14","67","97","0","14","0","14","0","14","78","61","0","14","22","26","11","18","5","10","72","68","108","84","13","21","10","16","39","55","0","14",
"1500000US370030407002","Block Group 2; Census Tract 407; Alexander County; North Carolina","687","217","39","55","0","14","0","14","118","134","48","63","59","73","15","22","14","25","22","36","58","71","21","35","174","84","39","47","62","49","9","16","9","15",
"1500000US370030407003","Block Group 3; Census Tract 407; Alexander County; North Carolina","635","153","19","33","9","15","0","14","0","14","0","14","0","14","0","14","11","18","0","14","79","55","82","80","161","95","80","68","17","27","48","63","129","111",
"1500000US370030407004","Block Group 4; Census Tract 407; Alexander County; North Carolina","913","161","28","33","12","19","11","17","50","68","61","55","20","31","57","63","0","14","9","15","106","67","168","115","35","35","62","54","162","104","69","60","63","54",
"1500000US370059501001","Block Group 1; Census Tract 9501; Alleghany County; North Carolina","367","114","0","14","52","37","6","10","0","14","7","12","17","19","19","29","0","14","21","23","16","22","24","27","78","49","0","14","0","14","29","40","98","102",
"1500000US370059501002","Block Group 2; Census Tract 9501; Alleghany County; North Carolina","513","129","14","19","46","37","68","63","12","19","17","27","27","30","12","19","31","39","0","14","96","71","24","26","83","50","26","30","23","33","11","19","23","30",
"1500000US370059501003","Block Group 3; Census Tract 9501; Alleghany County; North Carolina","491","139","120","81","67","62","10","13","53","68","20","31","0","14","46","38","20","30","15","22","9","15","71","57","2","6","30","32","16","24","0","14","12","20",
"1500000US370059501004","Block Group 4; Census Tract 9501; Alleghany County; North Carolina","493","118","0","14","0","14","37","42","103","78","12","15","0","14","8","15","0","14","34","34","68","47","13","20","39","38","67","68","57","40","10","15","45","44",
"1500000US370059502001","Block Group 1; Census Tract 9502; Alleghany County; North Carolina","466","115","16","12","11","11","30","20","18","17","29","41","38","30","12","9","53","73","20","20","31","23","14","16","85","68","40","36","35","36","22","20","12","16",
"1500000US370059502002","Block Group 2; Census Tract 9502; Alleghany County; North Carolina","345","84","20","17","27","20","5","5","0","14","82","57","6","6","0","14","18","32","54","43","26","21","20","21","37","35","5","8","7","11","29","27","9","12",
"1500000US370059502003","Block Group 3; Census Tract 9502; Alleghany County; North Carolina","571","164","29","25","29","20","48","34","32","27","25","31","60","39","113","109","12","11","23","29","19","17","63","42","67","65","39","39","6","10","0","14","6","9",
"1500000US370059502004","Block Group 4; Census Tract 9502; Alleghany County; North Carolina","322","77","9","13","30","23","7","8","3","5","65","48","27","24","82","63","12","13","32","31","8","10","7","11","17","14","11","14","3","6","9","15","0","14",
"1500000US370059503001","Block Group 1; Census Tract 9503; Alleghany County; North Carolina","542","132","46","49","49","47","87","80","8","13","62","48","21","24","16","18","9","16","31","32","31","41","66","55","63","55","25","22","8","13","0","14","20","22",
"1500000US370059503002","Block Group 2; Census Tract 9503; Alleghany County; North Carolina","427","113","11","17","11","24","62","47","51","53","30","39","24","21","36","42","28","25","0","14","30","48","7","12","29","28","48","35","23","28","29","27","8","12",
"1500000US370059503003","Block Group 3; Census Tract 9503; Alleghany County; North Carolina","400","107","31","36","20","25","8","14","9","13","60","69","8","15","47","50","15","18","27","27","21","20","32","29","51","38","19","23","52","47","0","14","0","14",
"1500000US370079201001","Block Group 1; Census Tract 9201; Anson County; North Carolina","255","99","6","9","0","14","0","14","69","79","5","9","0","14","23","28","9","14","18","35","0","14","71","60","11","14","43","37","0","14","0","14","0","14",
"1500000US370079201002","Block Group 2; Census Tract 9201; Anson County; North Carolina","463","123","0","14","20","24","71","65","12","20","14","17","6","9","68","63","8","12","27","39","28","26","52","46","146","99","5","9","0","14","6","10","0","14",
"1500000US370079201003","Block Group 3; Census Tract 9201; Anson County; North Carolina","519","170","19","25","110","80","8","9","77","64","48","69","64","52","24","26","1","3","12","22","27","22","24","24","12","13","85","56","8","11","0","14","0","14",
"1500000US370079202001","Block Group 1; Census Tract 9202; Anson County; North Carolina","712","167","48","27","103","107","33","32","40","28","58","42","29","25","10","8","14","15","13","16","55","44","65","40","165","65","22","18","34","31","11","14","12","10",
"1500000US370079203011","Block Group 1; Census Tract 9203.01; Anson County; North Carolina","352","119","0","14","0","14","42","67","20","24","15","26","27","40","9","14","17","27","23","19","33","48","27","38","92","68","18","24","11","18","18","24","0","14",
"1500000US370079203012","Block Group 2; Census Tract 9203.01; Anson County; North Carolina","809","161","54","56","101","80","50","39","69","58","39","46","0","14","42","54","19","23","116","81","57","47","89","57","69","49","45","46","8","13","11","15","40","44",
"1500000US370079203013","Block Group 3; Census Tract 9203.01; Anson County; North Carolina","646","156","21","29","31","27","61","56","69","56","4","5","36","50","14","22","68","80","1","4","10","14","129","77","68","45","11","12","51","34","48","39","24","32",
"1500000US370079203021","Block Group 1; Census Tract 9203.02; Anson County; North Carolina","224","92","18","26","21","33","36","55","0","14","18","24","0","14","18","28","4","7","3","6","23","27","0","14","17","25","50","50","0","14","16","25","0","14",
"1500000US370079204001","Block Group 1; Census Tract 9204; Anson County; North Carolina","234","97","0","14","29","34","13","24","30","28","27","36","54","69","21","31","19","32","0","14","0","14","0","14","41","35","0","14","0","14","0","14","0","14",
"1500000US370079204002","Block Group 2; Census Tract 9204; Anson County; North Carolina","189","73","0","14","21","27","0","14","0","14","42","42","16","27","11","18","15","27","16","19","23","34","25","34","0","14","7","11","6","9","7","11","0","14",
"1500000US370079204003","Block Group 3; Census Tract 9204; Anson County; North Carolina","518","136","47","56","46","55","40","38","33","48","146","107","30","49","61","48","0","14","14","19","16","27","36","28","27","38","0","14","22","33","0","14","0","14",
"1500000US370079205011","Block Group 1; Census Tract 9205.01; Anson County; North Carolina","396","127","5","10","9","16","37","48","24","41","6","11","139","130","34","39","15","26","14","24","0","14","16","26","23","42","0","14","0","14","67","78","7","13",
"1500000US370079205021","Block Group 1; Census Tract 9205.02; Anson County; North Carolina","339","145","49","48","25","36","0","14","32","44","53","54","68","80","0","14","0","14","11","19","0","14","46","55","0","14","40","59","15","20","0","14","0","14",
"1500000US370079205022","Block Group 2; Census Tract 9205.02; Anson County; North Carolina","115","80","0","14","0","14","8","21","0","14","0","14","0","14","0","14","5","10","0","14","0","14","0","14","30","31","24","31","5","8","43","64","0","14",
"1500000US370079205023","Block Group 3; Census Tract 9205.02; Anson County; North Carolina","448","138","0","14","31","32","10","17","0","14","0","14","46","45","14","18","132","102","28","42","48","69","56","33","8","16","38","45","14","26","0","14","23","36",
"1500000US370079205024","Block Group 4; Census Tract 9205.02; Anson County; North Carolina","552","156","105","95","15","24","54","71","80","71","7","12","0","14","0","14","49","64","13","22","24","32","74","74","32","40","48","57","13","20","23","40","15","27",
"1500000US370079206001","Block Group 1; Census Tract 9206; Anson County; North Carolina","557","142","0","14","34","37","62","62","93","64","26","30","13","21","23","29","10","18","8","14","106","96","5","11","21","21","35","37","83","45","38","40","0","14",
"1500000US370079206002","Block Group 2; Census Tract 9206; Anson County; North Carolina","459","165","39","40","17","25","12","16","57","61","0","14","0","14","45","65","2","3","58","59","51","38","101","85","48","53","12","14","4","6","10","12","3","5",
"1500000US370079206003","Block Group 3; Census Tract 9206; Anson County; North Carolina","479","109","39","39","60","49","115","80","21","24","73","59","2","4","0","14","0","14","0","14","28","33","45","29","17","19","41","36","8","17","0","14","30","32",
"1500000US370079800001","Block Group 1; Census Tract 9800; Anson County; North Carolina","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US370099702001","Block Group 1; Census Tract 9702; Ashe County; North Carolina","251","70","21","22","17","20","24","23","29","27","29","27","0","14","6","10","26","25","26","42","27","24","0","14","13","21","9","14","18","21","6","12","0","14",
"1500000US370099702002","Block Group 2; Census Tract 9702; Ashe County; North Carolina","454","159","9","15","15","18","33","32","49","50","34","38","29","26","23","24","27","41","111","102","30","23","31","26","7","9","2","3","27","27","25","37","2","4",
"1500000US370099702003","Block Group 3; Census Tract 9702; Ashe County; North Carolina","402","97","9","13","8","13","19","24","0","14","26","23","48","43","32","35","10","15","10","16","60","44","9","17","58","51","31","51","44","28","10","15","28","25",
"1500000US370099703001","Block Group 1; Census Tract 9703; Ashe County; North Carolina","500","99","27","32","42","28","75","58","26","31","0","14","20","17","9","14","29","30","11","16","49","43","73","53","61","71","20","20","13","23","20","21","25","23",
"1500000US370099703002","Block Group 2; Census Tract 9703; Ashe County; North Carolina","540","148","12","16","15","17","66","56","9","14","7","13","28","49","52","37","13","17","0","14","109","114","92","62","52","43","0","14","39","46","29","28","17","27",
"1500000US370099704001","Block Group 1; Census Tract 9704; Ashe County; North Carolina","338","133","11","14","20","22","0","14","11","11","10","13","36","45","68","78","59","85","23","39","40","58","11","10","9","12","11","14","20","35","8","9","1","3",
