,county_desc,election_date,stats_type,precinct_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date
2878,MECKLENBURG,11/07/2023,voter,219,DEM,O,NL,F,Age 18 - 25,2,11/27/2023
2880,MECKLENBURG,11/07/2023,voter,036,DEM,W,NL,F,Age Over 66,121,11/27/2023
2887,MECKLENBURG,11/07/2023,voter,040,DEM,W,UN,F,Age 26 - 40,6,11/27/2023
2906,MECKLENBURG,11/07/2023,voter,135,DEM,W,NL,M,Age 18 - 25,5,11/27/2023
2907,MECKLENBURG,11/07/2023,voter,216,UNA,U,NL,M,Age 26 - 40,1,11/27/2023
2913,MECKLENBURG,11/07/2023,voter,115,REP,B,NL,F,Age 41 - 65,3,11/27/2023
2916,MECKLENBURG,11/07/2023,voter,007,REP,M,NL,M,Age 26 - 40,1,11/27/2023
2921,MECKLENBURG,11/07/2023,voter,103,REP,W,HL,M,Age 41 - 65,2,11/27/2023
2927,MECKLENBURG,11/07/2023,voter,147,DEM,W,NL,F,Age 18 - 25,13,11/27/2023
2944,MECKLENBURG,11/07/2023,voter,129,REP,W,UN,F,Age Over 66,4,11/27/2023
2948,MECKLENBURG,11/07/2023,voter,062,DEM,A,UN,F,Age Over 66,2,11/27/2023
2953,MECKLENBURG,11/07/2023,voter,024,UNA,W,NL,M,Age Over 66,11,11/27/2023
2980,MECKLENBURG,11/07/2023,voter,200,DEM,W,HL,F,Age 18 - 25,2,11/27/2023
3015,MECKLENBURG,11/07/2023,voter,145,UNA,W,UN,U,Age 41 - 65,1,11/27/2023
3033,MECKLENBURG,11/07/2023,voter,008,LIB,W,NL,F,Age 18 - 25,1,11/27/2023
3048,MECKLENBURG,11/07/2023,voter,243,DEM,O,HL,M,Age 41 - 65,36,11/27/2023
3064,MECKLENBURG,11/07/2023,voter,032,LIB,U,UN,U,Age 26 - 40,1,11/27/2023
3070,MECKLENBURG,11/07/2023,voter,229,DEM,U,UN,F,Age Over 66,5,11/27/2023
3083,MECKLENBURG,11/07/2023,voter,039,REP,U,UN,U,Age 26 - 40,5,11/27/2023
3114,MECKLENBURG,11/07/2023,voter,086,REP,W,UN,M,Age 18 - 25,9,11/27/2023
3134,MECKLENBURG,11/07/2023,voter,125,DEM,W,NL,F,Age Over 66,12,11/27/2023
3135,MECKLENBURG,11/07/2023,voter,088,DEM,B,HL,F,Age 26 - 40,2,11/27/2023
3137,MECKLENBURG,11/07/2023,voter,044,UNA,B,UN,M,Age 41 - 65,5,11/27/2023
3141,MECKLENBURG,11/07/2023,voter,011,UNA,W,UN,M,Age 18 - 25,51,11/27/2023
3152,MECKLENBURG,11/07/2023,voter,073,DEM,M,NL,F,Age 18 - 25,1,11/27/2023
3165,MECKLENBURG,11/07/2023,voter,226,DEM,I,UN,M,Age 26 - 40,1,11/27/2023
3168,MECKLENBURG,11/07/2023,voter,124,DEM,U,HL,M,Age 26 - 40,1,11/27/2023
3178,MECKLENBURG,11/07/2023,voter,081,UNA,W,HL,F,Age 26 - 40,3,11/27/2023
3209,MECKLENBURG,11/07/2023,voter,047,UNA,W,HL,M,Age 41 - 65,1,11/27/2023
3231,MECKLENBURG,11/07/2023,voter,126,DEM,W,HL,M,Age 18 - 25,1,11/27/2023
3253,MECKLENBURG,11/07/2023,voter,230,REP,A,UN,U,Age Over 66,1,11/27/2023
3283,MECKLENBURG,11/07/2023,voter,069,REP,M,UN,M,Age 41 - 65,1,11/27/2023
3290,MECKLENBURG,11/07/2023,voter,063,UNA,U,HL,F,Age 41 - 65,11,11/27/2023
3305,MECKLENBURG,11/07/2023,voter,082,DEM,O,UN,F,Age 26 - 40,3,11/27/2023
3309,MECKLENBURG,11/07/2023,voter,003,UNA,B,HL,F,Age 26 - 40,2,11/27/2023
3322,MECKLENBURG,11/07/2023,voter,224,DEM,O,HL,M,Age 41 - 65,13,11/27/2023
3327,MECKLENBURG,11/07/2023,voter,111,REP,U,UN,F,Age 26 - 40,2,11/27/2023
3329,MECKLENBURG,11/07/2023,voter,230,UNA,U,HL,F,Age 18 - 25,16,11/27/2023
3331,MECKLENBURG,11/07/2023,voter,109,DEM,W,UN,U,Age 41 - 65,1,11/27/2023
3343,MECKLENBURG,11/07/2023,voter,146,REP,U,UN,U,Age 18 - 25,1,11/27/2023
3345,MECKLENBURG,11/07/2023,voter,099,UNA,U,HL,M,Age 26 - 40,6,11/27/2023
3356,MECKLENBURG,11/07/2023,voter,217,REP,U,UN,F,Age Over 66,2,11/27/2023
3361,MECKLENBURG,11/07/2023,voter,006,REP,A,UN,F,Age 26 - 40,1,11/27/2023
3376,MECKLENBURG,11/07/2023,voter,094,DEM,O,HL,F,Age 41 - 65,12,11/27/2023
3377,MECKLENBURG,11/07/2023,voter,231,DEM,B,UN,U,Age Over 66,1,11/27/2023
3396,MECKLENBURG,11/07/2023,voter,101,UNA,U,NL,M,Age 26 - 40,1,11/27/2023
3398,MECKLENBURG,11/07/2023,voter,101,DEM,W,NL,M,Age Over 66,43,11/27/2023
3412,MECKLENBURG,11/07/2023,voter,118,DEM,B,UN,F,Age Over 66,4,11/27/2023
3415,MECKLENBURG,11/07/2023,voter,226,UNA,W,HL,M,Age 26 - 40,2,11/27/2023
3416,MECKLENBURG,11/07/2023,voter,236,DEM,B,NL,U,Age 26 - 40,1,11/27/2023
3421,MECKLENBURG,11/07/2023,voter,242,DEM,I,NL,M,Age 18 - 25,1,11/27/2023
3422,MECKLENBURG,11/07/2023,voter,218,UNA,I,NL,M,Age 18 - 25,1,11/27/2023
3423,MECKLENBURG,11/07/2023,voter,240,UNA,B,NL,M,Age Over 66,4,11/27/2023
3446,MECKLENBURG,11/07/2023,voter,046,UNA,U,UN,F,Age 41 - 65,4,11/27/2023
3455,MECKLENBURG,11/07/2023,voter,228,REP,W,HL,M,Age 41 - 65,2,11/27/2023
3456,MECKLENBURG,11/07/2023,voter,200,UNA,U,UN,M,Age 26 - 40,6,11/27/2023
3463,MECKLENBURG,11/07/2023,voter,048,REP,W,UN,M,Age 18 - 25,12,11/27/2023
3472,MECKLENBURG,11/07/2023,voter,220,REP,W,UN,M,Age 26 - 40,19,11/27/2023
3534,MECKLENBURG,11/07/2023,voter,147,UNA,M,NL,F,Age 26 - 40,4,11/27/2023
3538,MECKLENBURG,11/07/2023,voter,052,UNA,O,HL,F,Age 41 - 65,5,11/27/2023
3539,MECKLENBURG,11/07/2023,voter,241,UNA,B,UN,F,Age 26 - 40,31,11/27/2023
3562,MECKLENBURG,11/07/2023,voter,106,UNA,B,HL,F,Age 26 - 40,1,11/27/2023
3594,MECKLENBURG,11/07/2023,voter,211,REP,U,UN,M,Age 41 - 65,5,11/27/2023
3603,MECKLENBURG,11/07/2023,voter,082,UNA,B,UN,U,Age 41 - 65,6,11/27/2023
3629,MECKLENBURG,11/07/2023,voter,106,REP,W,NL,F,Age Over 66,83,11/27/2023
3635,MECKLENBURG,11/07/2023,voter,123,REP,O,HL,M,Age 18 - 25,3,11/27/2023
3647,MECKLENBURG,11/07/2023,voter,099,UNA,A,NL,F,Age 18 - 25,2,11/27/2023
3658,MECKLENBURG,11/07/2023,voter,074,UNA,O,UN,F,Age 41 - 65,3,11/27/2023
3661,MECKLENBURG,11/07/2023,voter,236,UNA,U,HL,F,Age 41 - 65,3,11/27/2023
3662,MECKLENBURG,11/07/2023,voter,211,LIB,O,HL,F,Age 18 - 25,1,11/27/2023
3664,MECKLENBURG,11/07/2023,voter,202,UNA,U,NL,F,Age 26 - 40,3,11/27/2023
3678,MECKLENBURG,11/07/2023,voter,056,DEM,U,HL,M,Age Over 66,1,11/27/2023
3706,MECKLENBURG,11/07/2023,voter,125,REP,U,UN,M,Age 41 - 65,2,11/27/2023
3708,MECKLENBURG,11/07/2023,voter,135,UNA,U,HL,F,Age 26 - 40,13,11/27/2023
3720,MECKLENBURG,11/07/2023,voter,212,REP,W,UN,F,Age 26 - 40,19,11/27/2023
3736,MECKLENBURG,11/07/2023,voter,141,DEM,O,UN,M,Age 18 - 25,2,11/27/2023
3742,MECKLENBURG,11/07/2023,voter,091,REP,U,UN,U,Age 26 - 40,8,11/27/2023
3743,MECKLENBURG,11/07/2023,voter,222,UNA,M,NL,M,Age 18 - 25,2,11/27/2023
3755,MECKLENBURG,11/07/2023,voter,037,LIB,W,UN,M,Age 41 - 65,1,11/27/2023
3764,MECKLENBURG,11/07/2023,voter,023,DEM,W,UN,F,Age 41 - 65,4,11/27/2023
3777,MECKLENBURG,11/07/2023,voter,007,REP,M,HL,F,Age 41 - 65,1,11/27/2023
3797,MECKLENBURG,11/07/2023,voter,068,LIB,B,NL,F,Age 41 - 65,1,11/27/2023
3803,MECKLENBURG,11/07/2023,voter,071,DEM,B,NL,M,Age 18 - 25,3,11/27/2023
3815,MECKLENBURG,11/07/2023,voter,109,DEM,W,UN,M,Age Over 66,2,11/27/2023
3816,MECKLENBURG,11/07/2023,voter,231,UNA,W,UN,M,Age Over 66,6,11/27/2023
3822,MECKLENBURG,11/07/2023,voter,135,DEM,W,NL,F,Age Over 66,47,11/27/2023
3826,MECKLENBURG,11/07/2023,voter,078.1,DEM,O,NL,F,Age 41 - 65,5,11/27/2023
3832,MECKLENBURG,11/07/2023,voter,010,REP,W,UN,M,Age 41 - 65,18,11/27/2023
3835,MECKLENBURG,11/07/2023,voter,097,REP,W,UN,F,Age 18 - 25,1,11/27/2023
3847,MECKLENBURG,11/07/2023,voter,241,REP,U,UN,M,Age 18 - 25,2,11/27/2023
3890,MECKLENBURG,11/07/2023,voter,041,DEM,O,HL,M,Age 18 - 25,2,11/27/2023
3911,MECKLENBURG,11/07/2023,voter,231,UNA,B,UN,M,Age 18 - 25,4,11/27/2023
3916,MECKLENBURG,11/07/2023,voter,241,DEM,A,NL,F,Age 41 - 65,13,11/27/2023
3919,MECKLENBURG,11/07/2023,voter,040,UNA,U,NL,F,Age Over 66,1,11/27/2023
3922,MECKLENBURG,11/07/2023,voter,046,UNA,B,UN,M,Age 18 - 25,4,11/27/2023
3930,MECKLENBURG,11/07/2023,voter,120,DEM,U,UN,U,Age 18 - 25,8,11/27/2023
3946,MECKLENBURG,11/07/2023,voter,033,DEM,W,NL,M,Age 26 - 40,36,11/27/2023
3949,MECKLENBURG,11/07/2023,voter,211,GRE,B,UN,M,Age 26 - 40,1,11/27/2023
3963,MECKLENBURG,11/07/2023,voter,004,DEM,B,UN,U,Age 18 - 25,1,11/27/2023
3971,MECKLENBURG,11/07/2023,voter,204.1,REP,O,UN,M,Age Over 66,1,11/27/2023
3974,MECKLENBURG,11/07/2023,voter,130,DEM,B,UN,M,Age 41 - 65,31,11/27/2023
3976,MECKLENBURG,11/07/2023,voter,078.1,UNA,A,UN,F,Age 26 - 40,3,11/27/2023
3983,MECKLENBURG,11/07/2023,voter,012,UNA,U,NL,M,Age 41 - 65,1,11/27/2023
3995,MECKLENBURG,11/07/2023,voter,230,UNA,U,UN,U,Age 41 - 65,139,11/27/2023
3997,MECKLENBURG,11/07/2023,voter,060,UNA,O,HL,F,Age 18 - 25,4,11/27/2023
4000,MECKLENBURG,11/07/2023,voter,051,REP,O,HL,F,Age Over 66,1,11/27/2023
4008,MECKLENBURG,11/07/2023,voter,107.1,DEM,U,HL,F,Age Over 66,1,11/27/2023
4012,MECKLENBURG,11/07/2023,voter,136,UNA,W,NL,M,Age 41 - 65,119,11/27/2023
4018,MECKLENBURG,11/07/2023,voter,098,DEM,A,HL,F,Age 26 - 40,1,11/27/2023
4022,MECKLENBURG,11/07/2023,voter,111,UNA,O,HL,M,Age Over 66,1,11/27/2023
4023,MECKLENBURG,11/07/2023,voter,147,UNA,B,UN,F,Age 18 - 25,18,11/27/2023
4024,MECKLENBURG,11/07/2023,voter,068,REP,M,UN,F,Age 41 - 65,1,11/27/2023
4034,MECKLENBURG,11/07/2023,voter,143,REP,O,UN,M,Age 26 - 40,3,11/27/2023
4047,MECKLENBURG,11/07/2023,voter,032,LIB,W,UN,M,Age 18 - 25,1,11/27/2023
4050,MECKLENBURG,11/07/2023,voter,108,DEM,O,NL,M,Age 41 - 65,4,11/27/2023
4058,MECKLENBURG,11/07/2023,voter,213,UNA,W,HL,F,Age Over 66,1,11/27/2023
4062,MECKLENBURG,11/07/2023,voter,149,DEM,O,UN,F,Age Over 66,1,11/27/2023
4087,MECKLENBURG,11/07/2023,voter,026,UNA,B,UN,F,Age 26 - 40,22,11/27/2023
4094,MECKLENBURG,11/07/2023,voter,089,UNA,U,HL,F,Age 26 - 40,4,11/27/2023
4110,MECKLENBURG,11/07/2023,voter,105,DEM,W,NL,U,Age Over 66,1,11/27/2023
4140,MECKLENBURG,11/07/2023,voter,025,REP,U,HL,F,Age 41 - 65,1,11/27/2023
4150,MECKLENBURG,11/07/2023,voter,146,REP,W,NL,M,Age 26 - 40,21,11/27/2023
4161,MECKLENBURG,11/07/2023,voter,061,UNA,W,NL,F,Age 26 - 40,68,11/27/2023
4162,MECKLENBURG,11/07/2023,voter,118,DEM,O,NL,F,Age 18 - 25,1,11/27/2023
4178,MECKLENBURG,11/07/2023,voter,229,REP,B,NL,M,Age 41 - 65,19,11/27/2023
4190,MECKLENBURG,11/07/2023,voter,127,REP,W,NL,M,Age 26 - 40,64,11/27/2023
4199,MECKLENBURG,11/07/2023,voter,109,DEM,A,NL,F,Age 26 - 40,7,11/27/2023
4202,MECKLENBURG,11/07/2023,voter,003,DEM,O,UN,U,Age 26 - 40,1,11/27/2023
4234,MECKLENBURG,11/07/2023,voter,030,UNA,A,NL,M,Age 26 - 40,14,11/27/2023
4255,MECKLENBURG,11/07/2023,voter,142,UNA,U,NL,M,Age 26 - 40,2,11/27/2023
4271,MECKLENBURG,11/07/2023,voter,102,DEM,A,NL,F,Age 26 - 40,6,11/27/2023
4273,MECKLENBURG,11/07/2023,voter,151,UNA,A,UN,M,Age 41 - 65,9,11/27/2023
4286,MECKLENBURG,11/07/2023,voter,014,REP,U,UN,U,Age 41 - 65,5,11/27/2023
4302,MECKLENBURG,11/07/2023,voter,139.1,REP,B,NL,F,Age 26 - 40,2,11/27/2023
4303,MECKLENBURG,11/07/2023,voter,123,UNA,W,NL,M,Age 41 - 65,29,11/27/2023
4319,MECKLENBURG,11/07/2023,voter,227,DEM,W,NL,U,Age 26 - 40,1,11/27/2023
4332,MECKLENBURG,11/07/2023,voter,068,UNA,B,NL,F,Age 18 - 25,15,11/27/2023
4339,MECKLENBURG,11/07/2023,voter,222,DEM,A,NL,F,Age 18 - 25,4,11/27/2023
4359,MECKLENBURG,11/07/2023,voter,139.1,UNA,W,UN,U,Age 41 - 65,2,11/27/2023
4377,MECKLENBURG,11/07/2023,voter,202,DEM,A,UN,M,Age 26 - 40,3,11/27/2023
4384,MECKLENBURG,11/07/2023,voter,143,DEM,W,NL,U,Age 26 - 40,4,11/27/2023
4400,MECKLENBURG,11/07/2023,voter,219,UNA,I,NL,M,Age 18 - 25,1,11/27/2023
4411,MECKLENBURG,11/07/2023,voter,220,DEM,B,NL,F,Age 41 - 65,65,11/27/2023
4420,MECKLENBURG,11/07/2023,voter,151,REP,B,NL,F,Age 41 - 65,7,11/27/2023
4441,MECKLENBURG,11/07/2023,voter,116,REP,W,NL,F,Age 41 - 65,15,11/27/2023
4471,MECKLENBURG,11/07/2023,voter,071,UNA,W,HL,F,Age 26 - 40,2,11/27/2023
4473,MECKLENBURG,11/07/2023,voter,030,DEM,B,UN,U,Age 41 - 65,1,11/27/2023
4478,MECKLENBURG,11/07/2023,voter,148,LIB,O,NL,M,Age 26 - 40,1,11/27/2023
4484,MECKLENBURG,11/07/2023,voter,107.1,UNA,B,HL,M,Age 26 - 40,1,11/27/2023
4495,MECKLENBURG,11/07/2023,voter,135,DEM,W,UN,M,Age Over 66,1,11/27/2023
4525,MECKLENBURG,11/07/2023,voter,045,UNA,A,NL,F,Age 18 - 25,5,11/27/2023
4528,MECKLENBURG,11/07/2023,voter,223.1,UNA,W,UN,F,Age 26 - 40,56,11/27/2023
4536,MECKLENBURG,11/07/2023,voter,098,DEM,O,HL,M,Age 26 - 40,14,11/27/2023
4545,MECKLENBURG,11/07/2023,voter,050,DEM,W,NL,U,Age 41 - 65,1,11/27/2023
4569,MECKLENBURG,11/07/2023,voter,138,UNA,O,NL,F,Age Over 66,1,11/27/2023
4575,MECKLENBURG,11/07/2023,voter,035,DEM,W,NL,F,Age 26 - 40,60,11/27/2023
4577,MECKLENBURG,11/07/2023,voter,142,UNA,U,HL,U,Age 26 - 40,1,11/27/2023
4581,MECKLENBURG,11/07/2023,voter,236,LIB,W,NL,M,Age 18 - 25,4,11/27/2023
4584,MECKLENBURG,11/07/2023,voter,134,REP,W,UN,F,Age 26 - 40,62,11/27/2023
4601,MECKLENBURG,11/07/2023,voter,073,UNA,W,NL,F,Age 26 - 40,94,11/27/2023
4615,MECKLENBURG,11/07/2023,voter,129,REP,W,NL,U,Age 26 - 40,1,11/27/2023
4627,MECKLENBURG,11/07/2023,voter,011,LIB,U,UN,U,Age 26 - 40,6,11/27/2023
4660,MECKLENBURG,11/07/2023,voter,019,UNA,A,NL,F,Age 18 - 25,1,11/27/2023
4663,MECKLENBURG,11/07/2023,voter,209,DEM,B,NL,U,Age 26 - 40,1,11/27/2023
4677,MECKLENBURG,11/07/2023,voter,123,UNA,U,UN,U,Age 26 - 40,36,11/27/2023
4682,MECKLENBURG,11/07/2023,voter,111,DEM,P,NL,F,Age 26 - 40,1,11/27/2023
4687,MECKLENBURG,11/07/2023,voter,011,UNA,I,UN,M,Age 26 - 40,2,11/27/2023
4692,MECKLENBURG,11/07/2023,voter,021,UNA,B,NL,F,Age 41 - 65,6,11/27/2023
4699,MECKLENBURG,11/07/2023,voter,091,UNA,W,HL,F,Age 26 - 40,4,11/27/2023
4702,MECKLENBURG,11/07/2023,voter,203,UNA,I,HL,F,Age 41 - 65,1,11/27/2023
4712,MECKLENBURG,11/07/2023,voter,243,REP,O,UN,F,Age 18 - 25,1,11/27/2023
4747,MECKLENBURG,11/07/2023,voter,151,DEM,B,NL,U,Age 41 - 65,4,11/27/2023
4749,MECKLENBURG,11/07/2023,voter,049,DEM,M,HL,F,Age 26 - 40,1,11/27/2023
4751,MECKLENBURG,11/07/2023,voter,204.1,UNA,O,UN,F,Age 18 - 25,2,11/27/2023
4760,MECKLENBURG,11/07/2023,voter,017,UNA,U,UN,U,Age 18 - 25,29,11/27/2023
4769,MECKLENBURG,11/07/2023,voter,133,DEM,W,NL,F,Age Over 66,76,11/27/2023
4786,MECKLENBURG,11/07/2023,voter,148,UNA,W,HL,M,Age 41 - 65,24,11/27/2023
4815,MECKLENBURG,11/07/2023,voter,054,REP,B,NL,F,Age Over 66,2,11/27/2023
4827,MECKLENBURG,11/07/2023,voter,121,UNA,W,UN,U,Age 41 - 65,2,11/27/2023
4847,MECKLENBURG,11/07/2023,voter,121,LIB,W,UN,U,Age 41 - 65,1,11/27/2023
4858,MECKLENBURG,11/07/2023,voter,080,DEM,W,NL,F,Age 41 - 65,35,11/27/2023
4868,MECKLENBURG,11/07/2023,voter,201,DEM,W,UN,F,Age Over 66,28,11/27/2023
4888,MECKLENBURG,11/07/2023,voter,143,UNA,A,UN,M,Age 41 - 65,7,11/27/2023
4894,MECKLENBURG,11/07/2023,voter,049,UNA,I,NL,M,Age Over 66,1,11/27/2023
4906,MECKLENBURG,11/07/2023,voter,117,DEM,M,NL,F,Age 26 - 40,2,11/27/2023
4910,MECKLENBURG,11/07/2023,voter,082,DEM,B,NL,F,Age 26 - 40,263,11/27/2023
4913,MECKLENBURG,11/07/2023,voter,067,DEM,W,HL,F,Age 18 - 25,2,11/27/2023
4924,MECKLENBURG,11/07/2023,voter,077,UNA,B,NL,U,Age 26 - 40,2,11/27/2023
4947,MECKLENBURG,11/07/2023,voter,129,DEM,W,HL,M,Age 26 - 40,2,11/27/2023
4953,MECKLENBURG,11/07/2023,voter,078.1,UNA,O,UN,M,Age 26 - 40,5,11/27/2023
4955,MECKLENBURG,11/07/2023,voter,232,DEM,W,NL,F,Age 18 - 25,35,11/27/2023
4959,MECKLENBURG,11/07/2023,voter,203,UNA,M,UN,F,Age 18 - 25,2,11/27/2023
4962,MECKLENBURG,11/07/2023,voter,149,DEM,W,HL,M,Age 26 - 40,2,11/27/2023
4964,MECKLENBURG,11/07/2023,voter,096,UNA,W,NL,M,Age 26 - 40,75,11/27/2023
4972,MECKLENBURG,11/07/2023,voter,134,UNA,U,UN,M,Age 18 - 25,5,11/27/2023
4978,MECKLENBURG,11/07/2023,voter,010,LIB,W,NL,U,Age 26 - 40,1,11/27/2023
4986,MECKLENBURG,11/07/2023,voter,049,REP,B,NL,M,Age 41 - 65,2,11/27/2023
5001,MECKLENBURG,11/07/2023,voter,005,UNA,W,NL,F,Age 18 - 25,5,11/27/2023
5010,MECKLENBURG,11/07/2023,voter,022,DEM,O,UN,M,Age 26 - 40,11,11/27/2023
5042,MECKLENBURG,11/07/2023,voter,124,UNA,U,UN,F,Age 18 - 25,1,11/27/2023
5048,MECKLENBURG,11/07/2023,voter,081,DEM,A,NL,M,Age 41 - 65,6,11/27/2023
5050,MECKLENBURG,11/07/2023,voter,082,UNA,B,NL,M,Age Over 66,8,11/27/2023
5069,MECKLENBURG,11/07/2023,voter,201,UNA,O,HL,M,Age Over 66,5,11/27/2023
5073,MECKLENBURG,11/07/2023,voter,217,UNA,W,NL,F,Age 18 - 25,51,11/27/2023
5081,MECKLENBURG,11/07/2023,voter,067,DEM,W,UN,M,Age 26 - 40,3,11/27/2023
5089,MECKLENBURG,11/07/2023,voter,084,REP,W,HL,F,Age 18 - 25,1,11/27/2023
5102,MECKLENBURG,11/07/2023,voter,036,UNA,W,UN,F,Age 41 - 65,18,11/27/2023
5103,MECKLENBURG,11/07/2023,voter,015,UNA,O,NL,F,Age 41 - 65,7,11/27/2023
5109,MECKLENBURG,11/07/2023,voter,029,UNA,W,UN,F,Age 18 - 25,1,11/27/2023
5119,MECKLENBURG,11/07/2023,voter,125,REP,O,NL,M,Age 26 - 40,3,11/27/2023
5132,MECKLENBURG,11/07/2023,voter,108,REP,O,UN,M,Age 26 - 40,1,11/27/2023
5133,MECKLENBURG,11/07/2023,voter,134,REP,W,HL,M,Age 41 - 65,4,11/27/2023
5137,MECKLENBURG,11/07/2023,voter,087,DEM,W,UN,U,Age 41 - 65,3,11/27/2023
5153,MECKLENBURG,11/07/2023,voter,003,DEM,U,UN,U,Age Over 66,1,11/27/2023
5158,MECKLENBURG,11/07/2023,voter,076,DEM,U,UN,M,Age 41 - 65,5,11/27/2023
5159,MECKLENBURG,11/07/2023,voter,149,UNA,M,NL,F,Age Over 66,1,11/27/2023
5172,MECKLENBURG,11/07/2023,voter,019,DEM,A,NL,M,Age 41 - 65,1,11/27/2023
5183,MECKLENBURG,11/07/2023,voter,076,REP,W,NL,M,Age Over 66,124,11/27/2023
5194,MECKLENBURG,11/07/2023,voter,145,REP,W,UN,M,Age 26 - 40,41,11/27/2023
5200,MECKLENBURG,11/07/2023,voter,047,UNA,O,HL,F,Age Over 66,1,11/27/2023
5207,MECKLENBURG,11/07/2023,voter,090,REP,U,UN,F,Age 41 - 65,2,11/27/2023
5208,MECKLENBURG,11/07/2023,voter,004,DEM,O,NL,F,Age 41 - 65,4,11/27/2023
5247,MECKLENBURG,11/07/2023,voter,034,LIB,A,UN,M,Age 18 - 25,1,11/27/2023
5248,MECKLENBURG,11/07/2023,voter,100,REP,B,NL,M,Age 18 - 25,1,11/27/2023
5266,MECKLENBURG,11/07/2023,voter,127,UNA,O,UN,M,Age 41 - 65,5,11/27/2023
5273,MECKLENBURG,11/07/2023,voter,021,UNA,A,NL,F,Age 26 - 40,4,11/27/2023
5279,MECKLENBURG,11/07/2023,voter,122,DEM,W,HL,M,Age 26 - 40,3,11/27/2023
5289,MECKLENBURG,11/07/2023,voter,091,UNA,W,NL,M,Age 18 - 25,113,11/27/2023
5300,MECKLENBURG,11/07/2023,voter,012,DEM,M,UN,F,Age 18 - 25,1,11/27/2023
5312,MECKLENBURG,11/07/2023,voter,015,DEM,M,HL,M,Age 26 - 40,1,11/27/2023
5314,MECKLENBURG,11/07/2023,voter,235,DEM,M,NL,M,Age 26 - 40,1,11/27/2023
5358,MECKLENBURG,11/07/2023,voter,146,DEM,B,NL,U,Age 18 - 25,5,11/27/2023
5371,MECKLENBURG,11/07/2023,voter,240,DEM,B,UN,M,Age 18 - 25,5,11/27/2023
5375,MECKLENBURG,11/07/2023,voter,022,LIB,O,HL,M,Age 26 - 40,1,11/27/2023
5376,MECKLENBURG,11/07/2023,voter,039,DEM,M,HL,F,Age 41 - 65,1,11/27/2023
5387,MECKLENBURG,11/07/2023,voter,142,DEM,W,NL,U,Age 18 - 25,2,11/27/2023
5398,MECKLENBURG,11/07/2023,voter,144,REP,W,NL,F,Age 26 - 40,84,11/27/2023
5405,MECKLENBURG,11/07/2023,voter,107.1,DEM,O,NL,M,Age Over 66,1,11/27/2023
5416,MECKLENBURG,11/07/2023,voter,102,DEM,W,UN,F,Age 18 - 25,4,11/27/2023
5423,MECKLENBURG,11/07/2023,voter,113,REP,A,NL,M,Age 41 - 65,7,11/27/2023
5426,MECKLENBURG,11/07/2023,voter,003,UNA,M,HL,M,Age 26 - 40,1,11/27/2023
5428,MECKLENBURG,11/07/2023,voter,038,DEM,B,UN,U,Age 26 - 40,1,11/27/2023
5438,MECKLENBURG,11/07/2023,voter,150,UNA,W,NL,M,Age 26 - 40,69,11/27/2023
5451,MECKLENBURG,11/07/2023,voter,224,REP,W,HL,M,Age Over 66,1,11/27/2023
5464,MECKLENBURG,11/07/2023,voter,149,REP,U,UN,F,Age 41 - 65,2,11/27/2023
5467,MECKLENBURG,11/07/2023,voter,218,REP,W,NL,F,Age 18 - 25,20,11/27/2023
5482,MECKLENBURG,11/07/2023,voter,127,LIB,U,UN,U,Age 26 - 40,1,11/27/2023
5487,MECKLENBURG,11/07/2023,voter,214,UNA,O,HL,F,Age 26 - 40,8,11/27/2023
5490,MECKLENBURG,11/07/2023,voter,122,DEM,M,NL,F,Age 18 - 25,1,11/27/2023
5495,MECKLENBURG,11/07/2023,voter,045,UNA,O,HL,F,Age Over 66,1,11/27/2023
5523,MECKLENBURG,11/07/2023,voter,075,LIB,O,NL,M,Age 26 - 40,2,11/27/2023
5543,MECKLENBURG,11/07/2023,voter,052,UNA,O,HL,F,Age 26 - 40,9,11/27/2023
5544,MECKLENBURG,11/07/2023,voter,056,UNA,U,UN,M,Age Over 66,1,11/27/2023
5553,MECKLENBURG,11/07/2023,voter,149,DEM,B,UN,F,Age 41 - 65,169,11/27/2023
5557,MECKLENBURG,11/07/2023,voter,216,DEM,U,HL,F,Age 18 - 25,8,11/27/2023
5558,MECKLENBURG,11/07/2023,voter,141,UNA,U,HL,F,Age 26 - 40,3,11/27/2023
5574,MECKLENBURG,11/07/2023,voter,091,UNA,W,NL,F,Age 26 - 40,134,11/27/2023
5587,MECKLENBURG,11/07/2023,voter,040,DEM,W,HL,F,Age 26 - 40,2,11/27/2023
5588,MECKLENBURG,11/07/2023,voter,140,DEM,B,NL,U,Age 41 - 65,1,11/27/2023
5606,MECKLENBURG,11/07/2023,voter,112,REP,O,HL,M,Age 18 - 25,1,11/27/2023
5630,MECKLENBURG,11/07/2023,voter,211,UNA,A,UN,F,Age 26 - 40,4,11/27/2023
5632,MECKLENBURG,11/07/2023,voter,060,UNA,B,NL,U,Age 18 - 25,1,11/27/2023
5647,MECKLENBURG,11/07/2023,voter,073,REP,W,UN,M,Age 41 - 65,12,11/27/2023
5656,MECKLENBURG,11/07/2023,voter,224,UNA,W,NL,M,Age 41 - 65,71,11/27/2023
5659,MECKLENBURG,11/07/2023,voter,149,DEM,A,NL,F,Age 18 - 25,6,11/27/2023
