,county_desc,election_date,stats_type,precinct_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date
339799,MECKLENBURG,07/26/2022,voter,125,UNA,A,UN,F,Age Over 66,1,07/27/2022
339815,MECKLENBURG,07/26/2022,voter,004,DEM,O,HL,M,Age 18 - 25,6,07/27/2022
339822,MECKLENBURG,07/26/2022,voter,016,DEM,B,UN,F,Age 26 - 40,86,07/27/2022
339832,MECKLENBURG,07/26/2022,voter,148,REP,O,NL,F,Age 26 - 40,8,07/27/2022
339842,MECKLENBURG,07/26/2022,voter,228,UNA,B,NL,F,Age 18 - 25,21,07/27/2022
339848,MECKLENBURG,07/26/2022,voter,088,UNA,O,UN,F,Age 18 - 25,2,07/27/2022
339854,MECKLENBURG,07/26/2022,voter,243,DEM,O,UN,M,Invalid Birth Dates,1,07/27/2022
339866,MECKLENBURG,07/26/2022,voter,203,UNA,B,HL,F,Age 26 - 40,1,07/27/2022
339872,MECKLENBURG,07/26/2022,voter,034,UNA,W,UN,F,Age 18 - 25,4,07/27/2022
339874,MECKLENBURG,07/26/2022,voter,237,UNA,O,NL,M,Age Over 66,4,07/27/2022
339877,MECKLENBURG,07/26/2022,voter,218,DEM,W,NL,M,Age 18 - 25,12,07/27/2022
339888,MECKLENBURG,07/26/2022,voter,098,DEM,A,NL,F,Invalid Birth Dates,1,07/27/2022
339896,MECKLENBURG,07/26/2022,voter,008,REP,W,NL,U,Age 41 - 65,1,07/27/2022
339911,MECKLENBURG,07/26/2022,voter,011,DEM,B,NL,U,Age 41 - 65,2,07/27/2022
339912,MECKLENBURG,07/26/2022,voter,143,DEM,U,HL,M,Age 26 - 40,3,07/27/2022
339914,MECKLENBURG,07/26/2022,voter,097,UNA,U,UN,M,Age 26 - 40,3,07/27/2022
339920,MECKLENBURG,07/26/2022,voter,004,UNA,B,UN,M,Age 26 - 40,12,07/27/2022
339921,MECKLENBURG,07/26/2022,voter,220,UNA,U,HL,M,Age 18 - 25,1,07/27/2022
339922,MECKLENBURG,07/26/2022,voter,040,DEM,M,UN,F,Age Over 66,1,07/27/2022
339926,MECKLENBURG,07/26/2022,voter,231,REP,O,HL,F,Age 26 - 40,1,07/27/2022
339948,MECKLENBURG,07/26/2022,voter,050,DEM,W,UN,F,Age 26 - 40,13,07/27/2022
339966,MECKLENBURG,07/26/2022,voter,014,REP,W,HL,F,Age 26 - 40,1,07/27/2022
339970,MECKLENBURG,07/26/2022,voter,094,DEM,U,UN,F,Age 41 - 65,4,07/27/2022
340024,MECKLENBURG,07/26/2022,voter,116,DEM,U,NL,F,Age 26 - 40,1,07/27/2022
340034,MECKLENBURG,07/26/2022,voter,049,DEM,W,NL,F,Age 26 - 40,134,07/27/2022
340037,MECKLENBURG,07/26/2022,voter,234,DEM,U,UN,M,Age 18 - 25,5,07/27/2022
340048,MECKLENBURG,07/26/2022,voter,063,DEM,O,NL,F,Age 26 - 40,4,07/27/2022
340059,MECKLENBURG,07/26/2022,voter,045,DEM,U,UN,U,Age 26 - 40,24,07/27/2022
340096,MECKLENBURG,07/26/2022,voter,082,UNA,W,NL,U,Age 18 - 25,1,07/27/2022
340105,MECKLENBURG,07/26/2022,voter,225,UNA,W,HL,F,Age 26 - 40,1,07/27/2022
340109,MECKLENBURG,07/26/2022,voter,043,UNA,B,UN,F,Age 18 - 25,8,07/27/2022
340133,MECKLENBURG,07/26/2022,voter,051,REP,B,UN,F,Age Over 66,2,07/27/2022
340146,MECKLENBURG,07/26/2022,voter,127,REP,B,NL,F,Age 41 - 65,1,07/27/2022
340147,MECKLENBURG,07/26/2022,voter,080,REP,O,NL,M,Age 26 - 40,2,07/27/2022
340148,MECKLENBURG,07/26/2022,voter,214,UNA,O,UN,F,Age 26 - 40,1,07/27/2022
340158,MECKLENBURG,07/26/2022,voter,144,DEM,U,HL,F,Age 18 - 25,1,07/27/2022
340163,MECKLENBURG,07/26/2022,voter,206,UNA,O,NL,F,Age 18 - 25,1,07/27/2022
340169,MECKLENBURG,07/26/2022,voter,023,UNA,U,HL,F,Age 41 - 65,3,07/27/2022
340175,MECKLENBURG,07/26/2022,voter,049,DEM,O,HL,U,Age 26 - 40,1,07/27/2022
340180,MECKLENBURG,07/26/2022,voter,233,DEM,W,UN,U,Age Over 66,2,07/27/2022
340188,MECKLENBURG,07/26/2022,voter,028,UNA,W,HL,M,Age 26 - 40,3,07/27/2022
340208,MECKLENBURG,07/26/2022,voter,137,UNA,U,UN,U,Age 26 - 40,48,07/27/2022
340220,MECKLENBURG,07/26/2022,voter,125,REP,O,NL,F,Age Over 66,2,07/27/2022
340223,MECKLENBURG,07/26/2022,voter,040,UNA,U,HL,F,Age 41 - 65,2,07/27/2022
340224,MECKLENBURG,07/26/2022,voter,085,REP,U,UN,U,Age 18 - 25,1,07/27/2022
340226,MECKLENBURG,07/26/2022,voter,114,DEM,W,NL,U,Age 26 - 40,4,07/27/2022
340234,MECKLENBURG,07/26/2022,voter,223.1,UNA,O,NL,M,Age 41 - 65,11,07/27/2022
340264,MECKLENBURG,07/26/2022,voter,243,DEM,U,HL,M,Age 41 - 65,24,07/27/2022
340273,MECKLENBURG,07/26/2022,voter,013,DEM,A,NL,M,Age 26 - 40,11,07/27/2022
340300,MECKLENBURG,07/26/2022,voter,102,UNA,B,NL,M,Age Over 66,8,07/27/2022
340303,MECKLENBURG,07/26/2022,voter,230,DEM,A,NL,U,Age 18 - 25,1,07/27/2022
340315,MECKLENBURG,07/26/2022,voter,231,UNA,U,NL,U,Age 26 - 40,1,07/27/2022
340343,MECKLENBURG,07/26/2022,voter,098,UNA,W,HL,M,Age 18 - 25,1,07/27/2022
340358,MECKLENBURG,07/26/2022,voter,212,UNA,I,HL,F,Age 26 - 40,1,07/27/2022
340367,MECKLENBURG,07/26/2022,voter,042,DEM,U,HL,M,Age 41 - 65,1,07/27/2022
340393,MECKLENBURG,07/26/2022,voter,204.1,DEM,A,NL,M,Age Over 66,2,07/27/2022
340430,MECKLENBURG,07/26/2022,voter,071,UNA,W,NL,U,Age 26 - 40,2,07/27/2022
340447,MECKLENBURG,07/26/2022,voter,052,UNA,U,HL,M,Age 41 - 65,1,07/27/2022
340465,MECKLENBURG,07/26/2022,voter,070,DEM,W,NL,F,Age 26 - 40,42,07/27/2022
340482,MECKLENBURG,07/26/2022,voter,020,REP,B,NL,M,Age 26 - 40,2,07/27/2022
340498,MECKLENBURG,07/26/2022,voter,001,REP,U,NL,F,Age 26 - 40,1,07/27/2022
340501,MECKLENBURG,07/26/2022,voter,012,REP,U,UN,U,Age 26 - 40,6,07/27/2022
340504,MECKLENBURG,07/26/2022,voter,081,UNA,M,NL,M,Age 41 - 65,1,07/27/2022
340509,MECKLENBURG,07/26/2022,voter,043,UNA,U,UN,F,Age 41 - 65,13,07/27/2022
340513,MECKLENBURG,07/26/2022,voter,034,DEM,U,HL,F,Age 26 - 40,2,07/27/2022
340515,MECKLENBURG,07/26/2022,voter,224,DEM,W,UN,F,Age 26 - 40,11,07/27/2022
340518,MECKLENBURG,07/26/2022,voter,201,LIB,B,NL,M,Age 18 - 25,2,07/27/2022
340529,MECKLENBURG,07/26/2022,voter,061,DEM,U,NL,M,Age 41 - 65,1,07/27/2022
340544,MECKLENBURG,07/26/2022,voter,212,DEM,O,HL,F,Age 41 - 65,28,07/27/2022
340573,MECKLENBURG,07/26/2022,voter,217,REP,B,UN,M,Age 26 - 40,1,07/27/2022
340582,MECKLENBURG,07/26/2022,voter,151,UNA,W,NL,U,Age 26 - 40,1,07/27/2022
340600,MECKLENBURG,07/26/2022,voter,206,REP,W,NL,M,Age Over 66,149,07/27/2022
340642,MECKLENBURG,07/26/2022,voter,217,DEM,U,UN,F,Age 26 - 40,4,07/27/2022
340648,MECKLENBURG,07/26/2022,voter,081,DEM,B,NL,U,Age 41 - 65,5,07/27/2022
340650,MECKLENBURG,07/26/2022,voter,012,UNA,A,NL,M,Age 18 - 25,1,07/27/2022
340654,MECKLENBURG,07/26/2022,voter,007,REP,W,NL,F,Age 26 - 40,35,07/27/2022
340713,MECKLENBURG,07/26/2022,voter,125,REP,B,NL,F,Age 26 - 40,1,07/27/2022
340716,MECKLENBURG,07/26/2022,voter,201,UNA,B,UN,F,Age 18 - 25,18,07/27/2022
340733,MECKLENBURG,07/26/2022,voter,217,REP,W,UN,M,Age 41 - 65,16,07/27/2022
340738,MECKLENBURG,07/26/2022,voter,108,DEM,B,NL,F,Age 41 - 65,212,07/27/2022
340747,MECKLENBURG,07/26/2022,voter,005,UNA,B,NL,U,Age 18 - 25,1,07/27/2022
340749,MECKLENBURG,07/26/2022,voter,233,DEM,O,UN,M,Age 26 - 40,2,07/27/2022
340752,MECKLENBURG,07/26/2022,voter,210,DEM,U,NL,F,Age 41 - 65,1,07/27/2022
340754,MECKLENBURG,07/26/2022,voter,077,UNA,U,UN,U,Age 18 - 25,26,07/27/2022
340775,MECKLENBURG,07/26/2022,voter,057,DEM,A,NL,M,Age Over 66,1,07/27/2022
340778,MECKLENBURG,07/26/2022,voter,038,UNA,W,UN,M,Age 41 - 65,18,07/27/2022
340782,MECKLENBURG,07/26/2022,voter,146,UNA,W,UN,M,Age 26 - 40,14,07/27/2022
340787,MECKLENBURG,07/26/2022,voter,030,REP,I,NL,F,Age 41 - 65,1,07/27/2022
340803,MECKLENBURG,07/26/2022,voter,020,UNA,W,NL,U,Age 26 - 40,3,07/27/2022
340823,MECKLENBURG,07/26/2022,voter,080,UNA,B,NL,U,Age 26 - 40,1,07/27/2022
340842,MECKLENBURG,07/26/2022,voter,214,REP,B,HL,F,Age 18 - 25,1,07/27/2022
340871,MECKLENBURG,07/26/2022,voter,221,UNA,W,UN,M,Age 26 - 40,18,07/27/2022
340874,MECKLENBURG,07/26/2022,voter,093,UNA,W,NL,F,Age 41 - 65,96,07/27/2022
340875,MECKLENBURG,07/26/2022,voter,014,UNA,W,UN,F,Age Over 66,3,07/27/2022
340885,MECKLENBURG,07/26/2022,voter,220,DEM,B,UN,F,Age 26 - 40,7,07/27/2022
340892,MECKLENBURG,07/26/2022,voter,231,REP,U,UN,M,Age Over 66,1,07/27/2022
340931,MECKLENBURG,07/26/2022,voter,090,UNA,U,NL,M,Age 26 - 40,1,07/27/2022
340936,MECKLENBURG,07/26/2022,voter,077,REP,W,UN,M,Age 18 - 25,1,07/27/2022
340940,MECKLENBURG,07/26/2022,voter,005,DEM,M,UN,U,Age 18 - 25,1,07/27/2022
340949,MECKLENBURG,07/26/2022,voter,231,UNA,O,NL,F,Age 18 - 25,6,07/27/2022
340964,MECKLENBURG,07/26/2022,voter,111,LIB,W,NL,U,Age 26 - 40,1,07/27/2022
341000,MECKLENBURG,07/26/2022,voter,095,UNA,A,NL,F,Age 18 - 25,1,07/27/2022
341020,MECKLENBURG,07/26/2022,voter,132,DEM,U,NL,F,Age 41 - 65,1,07/27/2022
341021,MECKLENBURG,07/26/2022,voter,148,UNA,B,UN,U,Age 18 - 25,1,07/27/2022
341036,MECKLENBURG,07/26/2022,voter,205,DEM,M,NL,M,Age 18 - 25,2,07/27/2022
341056,MECKLENBURG,07/26/2022,voter,069,LIB,W,NL,M,Age 26 - 40,5,07/27/2022
341058,MECKLENBURG,07/26/2022,voter,145,DEM,W,NL,F,Age 26 - 40,166,07/27/2022
341062,MECKLENBURG,07/26/2022,voter,206,DEM,B,UN,M,Age 41 - 65,10,07/27/2022
341104,MECKLENBURG,07/26/2022,voter,094,UNA,B,UN,M,Age Over 66,2,07/27/2022
341105,MECKLENBURG,07/26/2022,voter,012,UNA,W,UN,M,Age 26 - 40,26,07/27/2022
341109,MECKLENBURG,07/26/2022,voter,075,DEM,A,NL,F,Age 41 - 65,4,07/27/2022
341112,MECKLENBURG,07/26/2022,voter,241,DEM,B,NL,F,Age Over 66,104,07/27/2022
341126,MECKLENBURG,07/26/2022,voter,146,DEM,O,HL,F,Age 18 - 25,11,07/27/2022
341138,MECKLENBURG,07/26/2022,voter,021,UNA,W,UN,M,Age Over 66,3,07/27/2022
341153,MECKLENBURG,07/26/2022,voter,054,REP,W,NL,M,Age 26 - 40,45,07/27/2022
341156,MECKLENBURG,07/26/2022,voter,049,REP,U,UN,U,Age Over 66,1,07/27/2022
341158,MECKLENBURG,07/26/2022,voter,084,UNA,A,NL,M,Age 26 - 40,5,07/27/2022
341159,MECKLENBURG,07/26/2022,voter,035,LIB,U,UN,U,Age 18 - 25,1,07/27/2022
341163,MECKLENBURG,07/26/2022,voter,142,DEM,A,NL,M,Age 26 - 40,1,07/27/2022
341167,MECKLENBURG,07/26/2022,voter,072,REP,W,UN,F,Age Over 66,3,07/27/2022
341168,MECKLENBURG,07/26/2022,voter,003,UNA,U,UN,M,Age 18 - 25,3,07/27/2022
341176,MECKLENBURG,07/26/2022,voter,078.1,DEM,A,NL,F,Age 41 - 65,3,07/27/2022
341179,MECKLENBURG,07/26/2022,voter,068,DEM,W,HL,M,Age 41 - 65,1,07/27/2022
341199,MECKLENBURG,07/26/2022,voter,066,REP,W,NL,F,Age 26 - 40,48,07/27/2022
341207,MECKLENBURG,07/26/2022,voter,127,DEM,O,UN,F,Age 18 - 25,1,07/27/2022
341208,MECKLENBURG,07/26/2022,voter,058,REP,U,HL,M,Age 26 - 40,1,07/27/2022
341212,MECKLENBURG,07/26/2022,voter,107.1,REP,A,UN,M,Age Over 66,3,07/27/2022
341289,MECKLENBURG,07/26/2022,voter,126,REP,A,UN,F,Age 41 - 65,2,07/27/2022
341290,MECKLENBURG,07/26/2022,voter,239,DEM,W,UN,F,Age 26 - 40,13,07/27/2022
341318,MECKLENBURG,07/26/2022,voter,214,DEM,B,NL,M,Age 26 - 40,102,07/27/2022
341319,MECKLENBURG,07/26/2022,voter,061,LIB,W,UN,M,Age 26 - 40,1,07/27/2022
341322,MECKLENBURG,07/26/2022,voter,210,REP,B,NL,F,Age Over 66,7,07/27/2022
341325,MECKLENBURG,07/26/2022,voter,085,DEM,W,NL,F,Age 18 - 25,8,07/27/2022
341334,MECKLENBURG,07/26/2022,voter,094,REP,U,UN,U,Age Over 66,2,07/27/2022
341340,MECKLENBURG,07/26/2022,voter,125,REP,A,NL,F,Age Over 66,1,07/27/2022
341342,MECKLENBURG,07/26/2022,voter,063,UNA,M,HL,M,Age 18 - 25,2,07/27/2022
341344,MECKLENBURG,07/26/2022,voter,081,DEM,I,NL,F,Age 18 - 25,1,07/27/2022
341360,MECKLENBURG,07/26/2022,voter,058,DEM,W,UN,U,Age Over 66,1,07/27/2022
341373,MECKLENBURG,07/26/2022,voter,003,DEM,M,NL,F,Age 18 - 25,1,07/27/2022
341378,MECKLENBURG,07/26/2022,voter,107.1,DEM,B,NL,F,Invalid Birth Dates,3,07/27/2022
341393,MECKLENBURG,07/26/2022,voter,050,REP,W,HL,M,Age 26 - 40,1,07/27/2022
341397,MECKLENBURG,07/26/2022,voter,034,LIB,W,UN,F,Age 26 - 40,2,07/27/2022
341399,MECKLENBURG,07/26/2022,voter,040,UNA,O,NL,F,Age 26 - 40,1,07/27/2022
341401,MECKLENBURG,07/26/2022,voter,045,DEM,O,UN,F,Age 26 - 40,4,07/27/2022
341412,MECKLENBURG,07/26/2022,voter,030,DEM,U,HL,F,Age 18 - 25,1,07/27/2022
341431,MECKLENBURG,07/26/2022,voter,201,DEM,B,UN,F,Age 18 - 25,46,07/27/2022
341436,MECKLENBURG,07/26/2022,voter,015,UNA,M,UN,F,Age 26 - 40,3,07/27/2022
341443,MECKLENBURG,07/26/2022,voter,062,DEM,B,NL,F,Age 41 - 65,196,07/27/2022
341450,MECKLENBURG,07/26/2022,voter,243,DEM,W,UN,F,Age 18 - 25,8,07/27/2022
341452,MECKLENBURG,07/26/2022,voter,054,UNA,O,HL,F,Age 18 - 25,2,07/27/2022
341454,MECKLENBURG,07/26/2022,voter,006,UNA,B,NL,F,Age 18 - 25,15,07/27/2022
341457,MECKLENBURG,07/26/2022,voter,038,DEM,M,UN,M,Age 41 - 65,1,07/27/2022
341515,MECKLENBURG,07/26/2022,voter,005,DEM,A,UN,F,Age 26 - 40,1,07/27/2022
341521,MECKLENBURG,07/26/2022,voter,215,UNA,A,UN,F,Age Over 66,3,07/27/2022
341528,MECKLENBURG,07/26/2022,voter,226,DEM,B,UN,M,Age 26 - 40,13,07/27/2022
341546,MECKLENBURG,07/26/2022,voter,143,REP,B,NL,M,Age 41 - 65,2,07/27/2022
341557,MECKLENBURG,07/26/2022,voter,218,DEM,W,UN,F,Age 26 - 40,12,07/27/2022
341563,MECKLENBURG,07/26/2022,voter,140,LIB,O,NL,F,Age 26 - 40,2,07/27/2022
341574,MECKLENBURG,07/26/2022,voter,229,UNA,U,NL,F,Age 41 - 65,2,07/27/2022
341605,MECKLENBURG,07/26/2022,voter,118,UNA,O,NL,F,Age 18 - 25,3,07/27/2022
341608,MECKLENBURG,07/26/2022,voter,140,UNA,I,NL,U,Age 41 - 65,1,07/27/2022
341614,MECKLENBURG,07/26/2022,voter,071,DEM,W,NL,F,Age Over 66,30,07/27/2022
341620,MECKLENBURG,07/26/2022,voter,021,DEM,O,UN,F,Age 26 - 40,3,07/27/2022
341624,MECKLENBURG,07/26/2022,voter,073,UNA,W,UN,M,Age 26 - 40,15,07/27/2022
341636,MECKLENBURG,07/26/2022,voter,137,UNA,M,HL,M,Age 18 - 25,1,07/27/2022
341640,MECKLENBURG,07/26/2022,voter,236,REP,W,NL,U,Age 18 - 25,4,07/27/2022
341642,MECKLENBURG,07/26/2022,voter,098,UNA,U,UN,U,Age 26 - 40,55,07/27/2022
341646,MECKLENBURG,07/26/2022,voter,036,REP,B,UN,M,Age 26 - 40,1,07/27/2022
341647,MECKLENBURG,07/26/2022,voter,111,REP,U,NL,F,Age 41 - 65,3,07/27/2022
341648,MECKLENBURG,07/26/2022,voter,219,UNA,O,HL,F,Age 41 - 65,2,07/27/2022
341665,MECKLENBURG,07/26/2022,voter,089,DEM,U,HL,M,Age 26 - 40,6,07/27/2022
341676,MECKLENBURG,07/26/2022,voter,030,DEM,A,NL,M,Age 18 - 25,1,07/27/2022
341681,MECKLENBURG,07/26/2022,voter,226,UNA,A,UN,M,Age 26 - 40,1,07/27/2022
341682,MECKLENBURG,07/26/2022,voter,120,UNA,B,NL,F,Age 41 - 65,36,07/27/2022
341687,MECKLENBURG,07/26/2022,voter,038,DEM,A,NL,M,Age 41 - 65,2,07/27/2022
341695,MECKLENBURG,07/26/2022,voter,229,DEM,B,UN,M,Age 41 - 65,127,07/27/2022
341704,MECKLENBURG,07/26/2022,voter,211,REP,W,NL,F,Age 26 - 40,101,07/27/2022
341710,MECKLENBURG,07/26/2022,voter,104,DEM,A,NL,F,Age 26 - 40,5,07/27/2022
341718,MECKLENBURG,07/26/2022,voter,028,UNA,B,UN,F,Age 18 - 25,4,07/27/2022
341721,MECKLENBURG,07/26/2022,voter,234,REP,O,HL,M,Age 26 - 40,3,07/27/2022
341728,MECKLENBURG,07/26/2022,voter,027,DEM,A,NL,M,Age 41 - 65,2,07/27/2022
341739,MECKLENBURG,07/26/2022,voter,107.1,UNA,I,NL,F,Age 41 - 65,3,07/27/2022
341755,MECKLENBURG,07/26/2022,voter,029,UNA,O,HL,M,Age 18 - 25,6,07/27/2022
341765,MECKLENBURG,07/26/2022,voter,136,REP,W,UN,M,Age 18 - 25,7,07/27/2022
341769,MECKLENBURG,07/26/2022,voter,210,UNA,O,HL,M,Age 41 - 65,6,07/27/2022
341771,MECKLENBURG,07/26/2022,voter,143,DEM,B,NL,U,Age 41 - 65,1,07/27/2022
341773,MECKLENBURG,07/26/2022,voter,111,UNA,W,UN,M,Age 18 - 25,13,07/27/2022
341776,MECKLENBURG,07/26/2022,voter,232,UNA,W,NL,U,Age 18 - 25,1,07/27/2022
341798,MECKLENBURG,07/26/2022,voter,006,DEM,B,UN,F,Age Over 66,15,07/27/2022
341810,MECKLENBURG,07/26/2022,voter,002,DEM,B,UN,U,Age 41 - 65,2,07/27/2022
341825,MECKLENBURG,07/26/2022,voter,102,DEM,B,NL,U,Age 18 - 25,2,07/27/2022
341875,MECKLENBURG,07/26/2022,voter,232,DEM,W,HL,F,Age 41 - 65,4,07/27/2022
341899,MECKLENBURG,07/26/2022,voter,136,REP,A,NL,F,Age 41 - 65,3,07/27/2022
341917,MECKLENBURG,07/26/2022,voter,116,LIB,W,NL,M,Age 26 - 40,2,07/27/2022
341922,MECKLENBURG,07/26/2022,voter,200,DEM,B,NL,F,Age 26 - 40,40,07/27/2022
341936,MECKLENBURG,07/26/2022,voter,135,DEM,B,UN,F,Age Over 66,79,07/27/2022
341951,MECKLENBURG,07/26/2022,voter,091,DEM,O,NL,F,Age Over 66,1,07/27/2022
341962,MECKLENBURG,07/26/2022,voter,034,DEM,B,NL,M,Age 18 - 25,15,07/27/2022
341964,MECKLENBURG,07/26/2022,voter,013,REP,B,HL,F,Age 41 - 65,1,07/27/2022
341970,MECKLENBURG,07/26/2022,voter,053,UNA,O,UN,M,Age 18 - 25,1,07/27/2022
341974,MECKLENBURG,07/26/2022,voter,149,UNA,A,NL,M,Age 26 - 40,12,07/27/2022
341978,MECKLENBURG,07/26/2022,voter,216,UNA,W,UN,F,Age 41 - 65,37,07/27/2022
342006,MECKLENBURG,07/26/2022,voter,229,REP,U,HL,F,Age Over 66,1,07/27/2022
342028,MECKLENBURG,07/26/2022,voter,146,DEM,W,HL,M,Age Over 66,1,07/27/2022
342039,MECKLENBURG,07/26/2022,voter,137,DEM,A,NL,M,Age 26 - 40,8,07/27/2022
342041,MECKLENBURG,07/26/2022,voter,112,REP,M,UN,F,Age 26 - 40,1,07/27/2022
342042,MECKLENBURG,07/26/2022,voter,075,UNA,O,HL,F,Age 18 - 25,2,07/27/2022
342044,MECKLENBURG,07/26/2022,voter,237,DEM,O,UN,M,Age 41 - 65,2,07/27/2022
342047,MECKLENBURG,07/26/2022,voter,239,DEM,A,NL,M,Age 26 - 40,6,07/27/2022
342056,MECKLENBURG,07/26/2022,voter,226,DEM,B,UN,F,Age 41 - 65,17,07/27/2022
342064,MECKLENBURG,07/26/2022,voter,047,UNA,O,NL,M,Age 26 - 40,4,07/27/2022
342070,MECKLENBURG,07/26/2022,voter,083,REP,M,UN,U,Age 41 - 65,1,07/27/2022
342072,MECKLENBURG,07/26/2022,voter,225,UNA,M,NL,F,Age 26 - 40,1,07/27/2022
342107,MECKLENBURG,07/26/2022,voter,099,REP,W,UN,M,Age 18 - 25,2,07/27/2022
342122,MECKLENBURG,07/26/2022,voter,010,UNA,U,UN,M,Age 26 - 40,5,07/27/2022
342123,MECKLENBURG,07/26/2022,voter,212,REP,U,HL,M,Age 26 - 40,3,07/27/2022
342130,MECKLENBURG,07/26/2022,voter,018,LIB,W,NL,M,Age 26 - 40,1,07/27/2022
342162,MECKLENBURG,07/26/2022,voter,076,REP,A,UN,M,Age 41 - 65,1,07/27/2022
342172,MECKLENBURG,07/26/2022,voter,145,UNA,U,NL,F,Age Over 66,1,07/27/2022
342175,MECKLENBURG,07/26/2022,voter,050,REP,A,UN,F,Age Over 66,1,07/27/2022
342178,MECKLENBURG,07/26/2022,voter,082,DEM,O,NL,F,Age 26 - 40,6,07/27/2022
342183,MECKLENBURG,07/26/2022,voter,093,DEM,W,UN,M,Age 18 - 25,3,07/27/2022
342190,MECKLENBURG,07/26/2022,voter,081,UNA,W,NL,F,Age 41 - 65,36,07/27/2022
342193,MECKLENBURG,07/26/2022,voter,213,REP,W,UN,M,Age 41 - 65,8,07/27/2022
342195,MECKLENBURG,07/26/2022,voter,027,UNA,W,HL,M,Age 26 - 40,1,07/27/2022
342199,MECKLENBURG,07/26/2022,voter,076,UNA,B,NL,F,Age 26 - 40,4,07/27/2022
342204,MECKLENBURG,07/26/2022,voter,106,REP,A,UN,F,Age 41 - 65,1,07/27/2022
342234,MECKLENBURG,07/26/2022,voter,027,UNA,B,NL,M,Age 41 - 65,54,07/27/2022
342241,MECKLENBURG,07/26/2022,voter,082,DEM,M,NL,F,Age Over 66,1,07/27/2022
342256,MECKLENBURG,07/26/2022,voter,063,DEM,B,UN,U,Age Over 66,2,07/27/2022
342269,MECKLENBURG,07/26/2022,voter,128,DEM,O,HL,F,Age 18 - 25,1,07/27/2022
342276,MECKLENBURG,07/26/2022,voter,149,REP,W,NL,U,Age Over 66,1,07/27/2022
342277,MECKLENBURG,07/26/2022,voter,098,UNA,O,HL,M,Age 41 - 65,10,07/27/2022
342282,MECKLENBURG,07/26/2022,voter,219,UNA,O,HL,M,Age 26 - 40,3,07/27/2022
342289,MECKLENBURG,07/26/2022,voter,146,DEM,I,NL,M,Age 41 - 65,1,07/27/2022
342290,MECKLENBURG,07/26/2022,voter,117,DEM,M,NL,F,Age 41 - 65,1,07/27/2022
342300,MECKLENBURG,07/26/2022,voter,060,DEM,U,UN,M,Age 18 - 25,1,07/27/2022
342305,MECKLENBURG,07/26/2022,voter,228,DEM,U,UN,M,Invalid Birth Dates,1,07/27/2022
342314,MECKLENBURG,07/26/2022,voter,206,UNA,W,UN,U,Age Over 66,1,07/27/2022
342331,MECKLENBURG,07/26/2022,voter,057,REP,W,UN,F,Age 41 - 65,14,07/27/2022
342335,MECKLENBURG,07/26/2022,voter,038,REP,O,HL,M,Age 18 - 25,1,07/27/2022
342340,MECKLENBURG,07/26/2022,voter,241,DEM,B,HL,M,Age 18 - 25,2,07/27/2022
342350,MECKLENBURG,07/26/2022,voter,233,REP,U,UN,M,Age 18 - 25,1,07/27/2022
342371,MECKLENBURG,07/26/2022,voter,061,REP,W,NL,U,Age Over 66,1,07/27/2022
342417,MECKLENBURG,07/26/2022,voter,140,REP,W,HL,F,Age 26 - 40,1,07/27/2022
342428,MECKLENBURG,07/26/2022,voter,008,UNA,W,NL,F,Age 18 - 25,78,07/27/2022
342432,MECKLENBURG,07/26/2022,voter,111,LIB,W,NL,F,Age 18 - 25,2,07/27/2022
342435,MECKLENBURG,07/26/2022,voter,003,DEM,U,UN,M,Age 41 - 65,5,07/27/2022
342441,MECKLENBURG,07/26/2022,voter,003,UNA,W,UN,M,Age 26 - 40,4,07/27/2022
342442,MECKLENBURG,07/26/2022,voter,084,UNA,U,NL,F,Age Over 66,1,07/27/2022
342459,MECKLENBURG,07/26/2022,voter,213,DEM,W,NL,F,Age Over 66,37,07/27/2022
342487,MECKLENBURG,07/26/2022,voter,069,REP,W,HL,F,Age Over 66,2,07/27/2022
342488,MECKLENBURG,07/26/2022,voter,041,REP,W,NL,M,Age Over 66,8,07/27/2022
342489,MECKLENBURG,07/26/2022,voter,232,REP,W,HL,M,Age Over 66,2,07/27/2022
342490,MECKLENBURG,07/26/2022,voter,237,REP,O,HL,M,Age 26 - 40,4,07/27/2022
342520,MECKLENBURG,07/26/2022,voter,121,DEM,W,UN,F,Age 26 - 40,16,07/27/2022
342551,MECKLENBURG,07/26/2022,voter,047,REP,U,NL,M,Age 41 - 65,3,07/27/2022
342553,MECKLENBURG,07/26/2022,voter,013,UNA,M,UN,F,Age 41 - 65,1,07/27/2022
342559,MECKLENBURG,07/26/2022,voter,050,DEM,W,UN,M,Age 26 - 40,9,07/27/2022
342563,MECKLENBURG,07/26/2022,voter,204.1,DEM,W,UN,F,Age 41 - 65,7,07/27/2022
342566,MECKLENBURG,07/26/2022,voter,125,UNA,U,UN,M,Age Over 66,1,07/27/2022
342574,MECKLENBURG,07/26/2022,voter,104,UNA,U,HL,F,Age 26 - 40,5,07/27/2022
342585,MECKLENBURG,07/26/2022,voter,066,DEM,B,NL,F,Age 41 - 65,18,07/27/2022
342593,MECKLENBURG,07/26/2022,voter,002,UNA,U,UN,U,Age Over 66,2,07/27/2022
342596,MECKLENBURG,07/26/2022,voter,200,DEM,I,NL,F,Age 26 - 40,1,07/27/2022
