,county_desc,election_date,stats_type,precinct_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date
286123,RANDOLPH,11/07/2023,voter,GR,UNA,U,UN,F,Age 41 - 65,4,11/27/2023
286155,RANDOLPH,11/07/2023,voter,ST,UNA,B,NL,M,Age 26 - 40,3,11/27/2023
286169,RANDOLPH,11/07/2023,voter,AW,DEM,B,UN,M,Age Over 66,6,11/27/2023
286341,RANDOLPH,11/07/2023,voter,AE,DEM,B,HL,F,Age Over 66,1,11/27/2023
286351,RANDOLPH,11/07/2023,voter,AS,REP,W,UN,M,Age 18 - 25,31,11/27/2023
286434,RANDOLPH,11/07/2023,voter,AW,UNA,B,UN,F,Age 18 - 25,5,11/27/2023
286443,RANDOLPH,11/07/2023,voter,NM,UNA,U,UN,U,Age 41 - 65,10,11/27/2023
286467,RANDOLPH,11/07/2023,voter,ST,REP,W,UN,U,Age 18 - 25,1,11/27/2023
286505,RANDOLPH,11/07/2023,voter,TR,REP,W,NL,M,Age 41 - 65,204,11/27/2023
286591,RANDOLPH,11/07/2023,voter,SW,REP,W,UN,F,Age Over 66,25,11/27/2023
286593,RANDOLPH,11/07/2023,voter,TT,UNA,M,UN,M,Age 26 - 40,1,11/27/2023
286664,RANDOLPH,11/07/2023,voter,TR,LIB,W,NL,F,Age Over 66,1,11/27/2023
286682,RANDOLPH,11/07/2023,voter,SE,UNA,W,UN,U,Age 41 - 65,1,11/27/2023
286719,RANDOLPH,11/07/2023,voter,,DEM,W,NL,F,Age 41 - 65,25,11/27/2023
286733,RANDOLPH,11/07/2023,voter,AW,DEM,O,HL,F,Age 41 - 65,3,11/27/2023
286825,RANDOLPH,11/07/2023,voter,TR,REP,W,UN,U,Age Over 66,3,11/27/2023
286828,RANDOLPH,11/07/2023,voter,TR,REP,U,UN,U,Age 18 - 25,12,11/27/2023
286911,RANDOLPH,11/07/2023,voter,TB,DEM,U,UN,U,Age 26 - 40,3,11/27/2023
286974,RANDOLPH,11/07/2023,voter,NM,REP,W,UN,F,Age 18 - 25,14,11/27/2023
287056,RANDOLPH,11/07/2023,voter,AS,UNA,O,UN,M,Age 41 - 65,1,11/27/2023
287140,RANDOLPH,11/07/2023,voter,AW,DEM,U,UN,M,Age 18 - 25,12,11/27/2023
287246,RANDOLPH,11/07/2023,voter,LC,REP,W,UN,F,Age 26 - 40,33,11/27/2023
287278,RANDOLPH,11/07/2023,voter,AE,REP,B,NL,F,Age Over 66,4,11/27/2023
287319,RANDOLPH,11/07/2023,voter,AE,REP,U,HL,F,Age 18 - 25,2,11/27/2023
287324,RANDOLPH,11/07/2023,voter,TT,UNA,W,UN,M,Age Over 66,19,11/27/2023
287364,RANDOLPH,11/07/2023,voter,TR,REP,B,NL,F,Age 18 - 25,2,11/27/2023
287495,RANDOLPH,11/07/2023,voter,AW,UNA,O,HL,M,Age 18 - 25,3,11/27/2023
287504,RANDOLPH,11/07/2023,voter,SE,UNA,W,NL,M,Age 41 - 65,9,11/27/2023
287510,RANDOLPH,11/07/2023,voter,AR,REP,O,UN,M,Age 18 - 25,1,11/27/2023
287560,RANDOLPH,11/07/2023,voter,BC,DEM,B,NL,F,Age 41 - 65,3,11/27/2023
287561,RANDOLPH,11/07/2023,voter,GR,REP,U,HL,F,Age 18 - 25,2,11/27/2023
287596,RANDOLPH,11/07/2023,voter,DR,DEM,U,UN,U,Age 18 - 25,2,11/27/2023
287759,RANDOLPH,11/07/2023,voter,GR,REP,B,NL,M,Age 41 - 65,1,11/27/2023
287842,RANDOLPH,11/07/2023,voter,TR,DEM,W,UN,M,Age 18 - 25,1,11/27/2023
287849,RANDOLPH,11/07/2023,voter,AS,UNA,W,NL,F,Age 26 - 40,34,11/27/2023
287994,RANDOLPH,11/07/2023,voter,BC,UNA,O,HL,F,Age Over 66,1,11/27/2023
288033,RANDOLPH,11/07/2023,voter,ST,REP,W,NL,M,Age 18 - 25,28,11/27/2023
288167,RANDOLPH,11/07/2023,voter,BC,DEM,W,UN,F,Age 41 - 65,10,11/27/2023
288267,RANDOLPH,11/07/2023,voter,DR,REP,W,HL,F,Age Over 66,1,11/27/2023
288273,RANDOLPH,11/07/2023,voter,DR,UNA,W,HL,M,Age 26 - 40,1,11/27/2023
288354,RANDOLPH,11/07/2023,voter,NM,UNA,W,HL,F,Age 18 - 25,1,11/27/2023
288373,RANDOLPH,11/07/2023,voter,AR,DEM,O,NL,M,Age Over 66,1,11/27/2023
288640,RANDOLPH,11/07/2023,voter,,DEM,B,UN,M,Age 41 - 65,6,11/27/2023
288661,RANDOLPH,11/07/2023,voter,,UNA,W,UN,M,Age Over 66,22,11/27/2023
288667,RANDOLPH,11/07/2023,voter,GR,REP,U,UN,U,Age 41 - 65,30,11/27/2023
288753,RANDOLPH,11/07/2023,voter,SE,UNA,W,NL,F,Age 26 - 40,5,11/27/2023
288799,RANDOLPH,11/07/2023,voter,AE,REP,W,NL,M,Age Over 66,57,11/27/2023
288928,RANDOLPH,11/07/2023,voter,RM,REP,U,UN,M,Age 41 - 65,1,11/27/2023
288976,RANDOLPH,11/07/2023,voter,SW,UNA,A,NL,F,Age 18 - 25,1,11/27/2023
289069,RANDOLPH,11/07/2023,voter,TR,DEM,B,NL,U,Age 41 - 65,1,11/27/2023
289080,RANDOLPH,11/07/2023,voter,,DEM,W,UN,M,Age Over 66,7,11/27/2023
289186,RANDOLPH,11/07/2023,voter,UG,REP,U,HL,M,Age 26 - 40,1,11/27/2023
289289,RANDOLPH,11/07/2023,voter,SW,REP,A,NL,F,Age 18 - 25,1,11/27/2023
289301,RANDOLPH,11/07/2023,voter,AR,UNA,W,UN,F,Age 26 - 40,8,11/27/2023
289417,RANDOLPH,11/07/2023,voter,LB,DEM,O,HL,F,Age 26 - 40,8,11/27/2023
289461,RANDOLPH,11/07/2023,voter,AN,UNA,W,NL,U,Age 18 - 25,1,11/27/2023
289543,RANDOLPH,11/07/2023,voter,AS,DEM,W,UN,M,Age 18 - 25,4,11/27/2023
289567,RANDOLPH,11/07/2023,voter,LC,REP,W,NL,M,Age 26 - 40,64,11/27/2023
289644,RANDOLPH,11/07/2023,voter,AW,DEM,W,NL,M,Age Over 66,30,11/27/2023
289699,RANDOLPH,11/07/2023,voter,BC,UNA,B,UN,F,Age 26 - 40,3,11/27/2023
289704,RANDOLPH,11/07/2023,voter,AW,DEM,B,NL,M,Age 18 - 25,2,11/27/2023
289734,RANDOLPH,11/07/2023,voter,RN,UNA,U,UN,U,Age 41 - 65,26,11/27/2023
289971,RANDOLPH,11/07/2023,voter,UG,DEM,W,NL,F,Age 18 - 25,1,11/27/2023
289974,RANDOLPH,11/07/2023,voter,AW,LIB,W,NL,F,Age Over 66,1,11/27/2023
290131,RANDOLPH,11/07/2023,voter,TB,UNA,B,UN,F,Age 26 - 40,2,11/27/2023
290182,RANDOLPH,11/07/2023,voter,AR,REP,U,UN,U,Age Over 66,8,11/27/2023
290454,RANDOLPH,11/07/2023,voter,NM,UNA,B,NL,F,Age 26 - 40,1,11/27/2023
290463,RANDOLPH,11/07/2023,voter,AW,UNA,O,UN,M,Age 26 - 40,3,11/27/2023
290704,RANDOLPH,11/07/2023,voter,BC,UNA,U,UN,U,Age 41 - 65,18,11/27/2023
290737,RANDOLPH,11/07/2023,voter,AN,DEM,W,NL,M,Age Over 66,15,11/27/2023
290907,RANDOLPH,11/07/2023,voter,SO,REP,B,UN,M,Age 41 - 65,1,11/27/2023
291047,RANDOLPH,11/07/2023,voter,AW,DEM,W,HL,F,Age 26 - 40,1,11/27/2023
291202,RANDOLPH,11/07/2023,voter,DR,REP,I,UN,M,Age 41 - 65,1,11/27/2023
291290,RANDOLPH,11/07/2023,voter,,LIB,W,UN,F,Age 26 - 40,1,11/27/2023
291329,RANDOLPH,11/07/2023,voter,AE,REP,U,HL,M,Age 26 - 40,1,11/27/2023
291435,RANDOLPH,11/07/2023,voter,NM,DEM,O,HL,M,Age 41 - 65,1,11/27/2023
291442,RANDOLPH,11/07/2023,voter,GR,DEM,O,NL,M,Age 41 - 65,1,11/27/2023
291530,RANDOLPH,11/07/2023,voter,,UNA,U,UN,F,Age 26 - 40,1,11/27/2023
291680,RANDOLPH,11/07/2023,voter,TR,UNA,A,UN,F,Age 41 - 65,3,11/27/2023
291775,RANDOLPH,11/07/2023,voter,AW,REP,U,UN,U,Age 18 - 25,1,11/27/2023
291776,RANDOLPH,11/07/2023,voter,SW,UNA,W,UN,U,Age 18 - 25,1,11/27/2023
291796,RANDOLPH,11/07/2023,voter,AN,UNA,B,UN,F,Age 18 - 25,5,11/27/2023
292067,RANDOLPH,11/07/2023,voter,AW,DEM,U,HL,M,Age 18 - 25,4,11/27/2023
292244,RANDOLPH,11/07/2023,voter,SW,UNA,W,NL,F,Age 41 - 65,77,11/27/2023
292255,RANDOLPH,11/07/2023,voter,LC,DEM,W,NL,M,Age 18 - 25,2,11/27/2023
292307,RANDOLPH,11/07/2023,voter,AN,DEM,O,HL,M,Age 41 - 65,3,11/27/2023
292318,RANDOLPH,11/07/2023,voter,AW,REP,W,NL,F,Age Over 66,85,11/27/2023
292354,RANDOLPH,11/07/2023,voter,RN,REP,A,UN,M,Age 26 - 40,1,11/27/2023
292486,RANDOLPH,11/07/2023,voter,DR,REP,U,UN,M,Age Over 66,4,11/27/2023
292513,RANDOLPH,11/07/2023,voter,AE,UNA,A,UN,M,Age 41 - 65,1,11/27/2023
292516,RANDOLPH,11/07/2023,voter,AE,DEM,O,HL,F,Age 26 - 40,3,11/27/2023
292554,RANDOLPH,11/07/2023,voter,RN,UNA,U,NL,M,Age 26 - 40,1,11/27/2023
292755,RANDOLPH,11/07/2023,voter,NM,UNA,B,NL,F,Age 41 - 65,1,11/27/2023
292800,RANDOLPH,11/07/2023,voter,RN,REP,W,HL,M,Age 18 - 25,1,11/27/2023
292815,RANDOLPH,11/07/2023,voter,AS,REP,U,UN,F,Age 18 - 25,2,11/27/2023
292829,RANDOLPH,11/07/2023,voter,AR,UNA,A,NL,F,Age Over 66,4,11/27/2023
293207,RANDOLPH,11/07/2023,voter,SO,REP,B,NL,M,Age 26 - 40,1,11/27/2023
293312,RANDOLPH,11/07/2023,voter,LB,DEM,O,NL,F,Age 18 - 25,2,11/27/2023
293319,RANDOLPH,11/07/2023,voter,AE,DEM,I,UN,U,Age 41 - 65,1,11/27/2023
293322,RANDOLPH,11/07/2023,voter,NM,UNA,A,NL,F,Age 26 - 40,1,11/27/2023
293347,RANDOLPH,11/07/2023,voter,TR,DEM,W,HL,F,Age 41 - 65,1,11/27/2023
293389,RANDOLPH,11/07/2023,voter,UG,REP,A,NL,F,Age 41 - 65,1,11/27/2023
293604,RANDOLPH,11/07/2023,voter,LB,REP,W,UN,F,Age 41 - 65,46,11/27/2023
293605,RANDOLPH,11/07/2023,voter,SO,UNA,W,UN,F,Age 26 - 40,6,11/27/2023
293722,RANDOLPH,11/07/2023,voter,LB,REP,U,UN,F,Age 41 - 65,1,11/27/2023
293799,RANDOLPH,11/07/2023,voter,TT,LIB,W,NL,M,Age 18 - 25,2,11/27/2023
293828,RANDOLPH,11/07/2023,voter,AS,UNA,W,UN,F,Age 18 - 25,14,11/27/2023
293848,RANDOLPH,11/07/2023,voter,AR,DEM,B,UN,F,Age 41 - 65,5,11/27/2023
293908,RANDOLPH,11/07/2023,voter,,UNA,B,UN,M,Age 26 - 40,1,11/27/2023
293934,RANDOLPH,11/07/2023,voter,DR,UNA,B,UN,F,Age Over 66,1,11/27/2023
293972,RANDOLPH,11/07/2023,voter,ST,DEM,B,UN,M,Age Over 66,4,11/27/2023
293995,RANDOLPH,11/07/2023,voter,AE,REP,I,UN,F,Age 41 - 65,1,11/27/2023
294035,RANDOLPH,11/07/2023,voter,ST,DEM,B,NL,F,Age 18 - 25,2,11/27/2023
294114,RANDOLPH,11/07/2023,voter,TR,REP,A,NL,M,Age 18 - 25,2,11/27/2023
294195,RANDOLPH,11/07/2023,voter,AR,REP,O,NL,M,Age 41 - 65,2,11/27/2023
294215,RANDOLPH,11/07/2023,voter,AR,LIB,W,NL,F,Age Over 66,1,11/27/2023
294256,RANDOLPH,11/07/2023,voter,RM,DEM,W,NL,M,Age 41 - 65,27,11/27/2023
294295,RANDOLPH,11/07/2023,voter,AW,DEM,B,NL,F,Age 18 - 25,4,11/27/2023
294322,RANDOLPH,11/07/2023,voter,,DEM,B,NL,M,Age 26 - 40,2,11/27/2023
294342,RANDOLPH,11/07/2023,voter,TB,REP,O,HL,M,Age 18 - 25,1,11/27/2023
294386,RANDOLPH,11/07/2023,voter,RM,DEM,B,UN,U,Age 18 - 25,1,11/27/2023
294462,RANDOLPH,11/07/2023,voter,TB,UNA,W,NL,M,Age 41 - 65,118,11/27/2023
294517,RANDOLPH,11/07/2023,voter,RN,UNA,B,HL,F,Age 18 - 25,1,11/27/2023
294657,RANDOLPH,11/07/2023,voter,UG,DEM,W,NL,F,Age 41 - 65,24,11/27/2023
294658,RANDOLPH,11/07/2023,voter,AN,DEM,O,UN,M,Age Over 66,1,11/27/2023
294764,RANDOLPH,11/07/2023,voter,DR,UNA,I,HL,F,Age 18 - 25,1,11/27/2023
294784,RANDOLPH,11/07/2023,voter,AR,DEM,B,NL,F,Age 26 - 40,11,11/27/2023
294798,RANDOLPH,11/07/2023,voter,NM,REP,B,NL,F,Age Over 66,1,11/27/2023
294820,RANDOLPH,11/07/2023,voter,TR,REP,W,UN,M,Age 18 - 25,16,11/27/2023
294967,RANDOLPH,11/07/2023,voter,AN,DEM,B,NL,U,Age 41 - 65,1,11/27/2023
295048,RANDOLPH,11/07/2023,voter,AS,DEM,B,NL,M,Age 26 - 40,3,11/27/2023
295057,RANDOLPH,11/07/2023,voter,TR,DEM,O,HL,U,Age 26 - 40,1,11/27/2023
295154,RANDOLPH,11/07/2023,voter,BC,UNA,U,UN,M,Age 41 - 65,2,11/27/2023
295162,RANDOLPH,11/07/2023,voter,AR,REP,B,UN,M,Age 41 - 65,1,11/27/2023
295191,RANDOLPH,11/07/2023,voter,,REP,I,NL,F,Age Over 66,2,11/27/2023
295323,RANDOLPH,11/07/2023,voter,AN,DEM,W,HL,M,Age 26 - 40,1,11/27/2023
295359,RANDOLPH,11/07/2023,voter,AN,REP,U,UN,F,Age Over 66,1,11/27/2023
295431,RANDOLPH,11/07/2023,voter,,UNA,U,UN,U,Age Over 66,1,11/27/2023
295457,RANDOLPH,11/07/2023,voter,AW,UNA,U,UN,F,Age 41 - 65,5,11/27/2023
295564,RANDOLPH,11/07/2023,voter,SO,UNA,W,NL,F,Age 26 - 40,21,11/27/2023
295840,RANDOLPH,11/07/2023,voter,RM,DEM,B,NL,F,Age 26 - 40,15,11/27/2023
295873,RANDOLPH,11/07/2023,voter,GR,DEM,U,HL,F,Age 18 - 25,6,11/27/2023
295915,RANDOLPH,11/07/2023,voter,AN,DEM,U,HL,U,Age 18 - 25,3,11/27/2023
295991,RANDOLPH,11/07/2023,voter,AN,LIB,W,NL,F,Age 26 - 40,1,11/27/2023
295998,RANDOLPH,11/07/2023,voter,AW,UNA,B,UN,F,Age 18 - 25,5,11/27/2023
296095,RANDOLPH,11/07/2023,voter,GR,UNA,U,UN,M,Age 26 - 40,4,11/27/2023
296155,RANDOLPH,11/07/2023,voter,AW,DEM,B,NL,F,Age Over 66,7,11/27/2023
296412,RANDOLPH,11/07/2023,voter,AR,UNA,B,NL,F,Age 18 - 25,2,11/27/2023
296509,RANDOLPH,11/07/2023,voter,AS,DEM,O,HL,M,Age 26 - 40,7,11/27/2023
296511,RANDOLPH,11/07/2023,voter,AE,DEM,O,HL,F,Age Over 66,1,11/27/2023
296546,RANDOLPH,11/07/2023,voter,LB,UNA,O,NL,F,Age 41 - 65,2,11/27/2023
296607,RANDOLPH,11/07/2023,voter,BC,REP,O,UN,F,Age 18 - 25,1,11/27/2023
296625,RANDOLPH,11/07/2023,voter,AR,UNA,W,NL,M,Age Over 66,40,11/27/2023
296748,RANDOLPH,11/07/2023,voter,DR,DEM,B,UN,F,Age Over 66,2,11/27/2023
296937,RANDOLPH,11/07/2023,voter,DR,UNA,B,UN,M,Age 18 - 25,6,11/27/2023
296968,RANDOLPH,11/07/2023,voter,NM,UNA,O,HL,U,Age 18 - 25,1,11/27/2023
297056,RANDOLPH,11/07/2023,voter,RN,DEM,O,UN,M,Age 18 - 25,2,11/27/2023
297095,RANDOLPH,11/07/2023,voter,LB,UNA,B,NL,F,Age 41 - 65,9,11/27/2023
297155,RANDOLPH,11/07/2023,voter,AN,UNA,U,NL,F,Age 41 - 65,4,11/27/2023
297176,RANDOLPH,11/07/2023,voter,GR,UNA,W,NL,U,Age 41 - 65,3,11/27/2023
297489,RANDOLPH,11/07/2023,voter,AS,UNA,U,HL,M,Age 18 - 25,3,11/27/2023
297545,RANDOLPH,11/07/2023,voter,TR,UNA,B,UN,U,Age 26 - 40,1,11/27/2023
297560,RANDOLPH,11/07/2023,voter,RN,REP,W,UN,F,Age 26 - 40,26,11/27/2023
297998,RANDOLPH,11/07/2023,voter,LB,UNA,U,UN,U,Age Over 66,5,11/27/2023
298071,RANDOLPH,11/07/2023,voter,UG,UNA,O,UN,M,Age 18 - 25,4,11/27/2023
298265,RANDOLPH,11/07/2023,voter,RM,UNA,B,UN,M,Age 26 - 40,5,11/27/2023
298272,RANDOLPH,11/07/2023,voter,TR,DEM,O,HL,F,Age 26 - 40,1,11/27/2023
298362,RANDOLPH,11/07/2023,voter,NM,REP,U,UN,M,Age 26 - 40,1,11/27/2023
298363,RANDOLPH,11/07/2023,voter,AE,DEM,U,HL,F,Age 26 - 40,2,11/27/2023
298506,RANDOLPH,11/07/2023,voter,AE,DEM,O,UN,F,Age Over 66,1,11/27/2023
298602,RANDOLPH,11/07/2023,voter,AR,UNA,W,UN,F,Age 26 - 40,21,11/27/2023
298933,RANDOLPH,11/07/2023,voter,RN,UNA,U,HL,F,Age 26 - 40,1,11/27/2023
299229,RANDOLPH,11/07/2023,voter,AR,UNA,O,NL,F,Age 26 - 40,5,11/27/2023
299310,RANDOLPH,11/07/2023,voter,SO,UNA,U,HL,F,Age 41 - 65,1,11/27/2023
299336,RANDOLPH,11/07/2023,voter,AE,DEM,U,UN,U,Age 41 - 65,8,11/27/2023
299371,RANDOLPH,11/07/2023,voter,UG,UNA,W,UN,M,Age 26 - 40,27,11/27/2023
299411,RANDOLPH,11/07/2023,voter,DR,REP,U,HL,M,Age 41 - 65,3,11/27/2023
299419,RANDOLPH,11/07/2023,voter,AR,DEM,A,NL,M,Age 18 - 25,2,11/27/2023
299513,RANDOLPH,11/07/2023,voter,AR,DEM,W,NL,M,Age 41 - 65,24,11/27/2023
299525,RANDOLPH,11/07/2023,voter,AS,REP,W,NL,U,Age 26 - 40,2,11/27/2023
299584,RANDOLPH,11/07/2023,voter,LC,UNA,I,UN,F,Age 26 - 40,1,11/27/2023
299856,RANDOLPH,11/07/2023,voter,AR,DEM,O,UN,F,Age 26 - 40,1,11/27/2023
299870,RANDOLPH,11/07/2023,voter,AS,DEM,W,UN,M,Age Over 66,2,11/27/2023
299940,RANDOLPH,11/07/2023,voter,,REP,W,NL,U,Age 41 - 65,11,11/27/2023
299943,RANDOLPH,11/07/2023,voter,AW,REP,U,NL,M,Age 41 - 65,1,11/27/2023
299985,RANDOLPH,11/07/2023,voter,SW,REP,U,UN,F,Age 18 - 25,1,11/27/2023
300127,RANDOLPH,11/07/2023,voter,AN,REP,B,NL,F,Age 41 - 65,1,11/27/2023
300179,RANDOLPH,11/07/2023,voter,AW,REP,B,NL,F,Age 26 - 40,2,11/27/2023
300202,RANDOLPH,11/07/2023,voter,RN,DEM,W,UN,M,Age 18 - 25,1,11/27/2023
300365,RANDOLPH,11/07/2023,voter,UG,DEM,W,NL,M,Age Over 66,34,11/27/2023
300367,RANDOLPH,11/07/2023,voter,LB,UNA,U,UN,F,Age Over 66,2,11/27/2023
300411,RANDOLPH,11/07/2023,voter,SW,DEM,B,UN,M,Age 41 - 65,2,11/27/2023
300471,RANDOLPH,11/07/2023,voter,DR,DEM,W,NL,U,Age 26 - 40,1,11/27/2023
300491,RANDOLPH,11/07/2023,voter,DR,REP,M,NL,F,Age 26 - 40,2,11/27/2023
300634,RANDOLPH,11/07/2023,voter,UG,DEM,W,NL,F,Age Over 66,39,11/27/2023
300663,RANDOLPH,11/07/2023,voter,RN,UNA,U,NL,M,Age 41 - 65,1,11/27/2023
300729,RANDOLPH,11/07/2023,voter,AW,UNA,B,HL,F,Age 18 - 25,1,11/27/2023
300874,RANDOLPH,11/07/2023,voter,AW,LIB,W,UN,F,Age Over 66,1,11/27/2023
300890,RANDOLPH,11/07/2023,voter,GR,REP,O,UN,M,Age 26 - 40,1,11/27/2023
301081,RANDOLPH,11/07/2023,voter,TR,LIB,U,UN,U,Age Over 66,1,11/27/2023
301151,RANDOLPH,11/07/2023,voter,LC,UNA,W,NL,F,Age 41 - 65,87,11/27/2023
301164,RANDOLPH,11/07/2023,voter,SO,UNA,A,NL,F,Age 41 - 65,1,11/27/2023
301184,RANDOLPH,11/07/2023,voter,AW,UNA,O,NL,M,Age 18 - 25,1,11/27/2023
301350,RANDOLPH,11/07/2023,voter,AR,REP,U,UN,U,Age 41 - 65,22,11/27/2023
301412,RANDOLPH,11/07/2023,voter,BC,UNA,O,HL,F,Age 26 - 40,3,11/27/2023
301501,RANDOLPH,11/07/2023,voter,GR,REP,B,HL,M,Age 26 - 40,1,11/27/2023
301516,RANDOLPH,11/07/2023,voter,AS,UNA,U,NL,F,Age Over 66,1,11/27/2023
301843,RANDOLPH,11/07/2023,voter,AN,DEM,B,NL,F,Age Over 66,5,11/27/2023
301856,RANDOLPH,11/07/2023,voter,TB,UNA,U,UN,U,Age Over 66,9,11/27/2023
301904,RANDOLPH,11/07/2023,voter,AR,REP,A,NL,M,Age 41 - 65,6,11/27/2023
301920,RANDOLPH,11/07/2023,voter,ST,DEM,B,NL,F,Age Over 66,21,11/27/2023
302014,RANDOLPH,11/07/2023,voter,UG,DEM,U,UN,F,Age 18 - 25,1,11/27/2023
302021,RANDOLPH,11/07/2023,voter,TR,DEM,W,HL,M,Age 26 - 40,2,11/27/2023
302083,RANDOLPH,11/07/2023,voter,DR,DEM,W,UN,U,Age 41 - 65,2,11/27/2023
302140,RANDOLPH,11/07/2023,voter,AE,DEM,W,HL,F,Age 26 - 40,5,11/27/2023
302147,RANDOLPH,11/07/2023,voter,AR,UNA,B,NL,F,Age 26 - 40,8,11/27/2023
302224,RANDOLPH,11/07/2023,voter,AS,DEM,W,UN,F,Age Over 66,10,11/27/2023
302259,RANDOLPH,11/07/2023,voter,AW,DEM,B,NL,M,Age 18 - 25,1,11/27/2023
302260,RANDOLPH,11/07/2023,voter,GR,UNA,U,HL,M,Age 26 - 40,3,11/27/2023
302267,RANDOLPH,11/07/2023,voter,AW,UNA,A,HL,M,Age 26 - 40,1,11/27/2023
302348,RANDOLPH,11/07/2023,voter,UG,REP,B,UN,F,Age 41 - 65,1,11/27/2023
302403,RANDOLPH,11/07/2023,voter,AN,UNA,B,UN,F,Age 26 - 40,3,11/27/2023
302412,RANDOLPH,11/07/2023,voter,GR,UNA,O,NL,M,Age 18 - 25,2,11/27/2023
302510,RANDOLPH,11/07/2023,voter,,UNA,A,NL,M,Age 18 - 25,1,11/27/2023
302525,RANDOLPH,11/07/2023,voter,AW,DEM,O,UN,M,Age Over 66,1,11/27/2023
302584,RANDOLPH,11/07/2023,voter,BC,UNA,U,HL,M,Age 41 - 65,1,11/27/2023
302707,RANDOLPH,11/07/2023,voter,UG,UNA,W,UN,F,Age 41 - 65,57,11/27/2023
302729,RANDOLPH,11/07/2023,voter,AW,DEM,W,UN,M,Age 26 - 40,6,11/27/2023
302802,RANDOLPH,11/07/2023,voter,RN,REP,O,NL,F,Age 18 - 25,1,11/27/2023
302857,RANDOLPH,11/07/2023,voter,RM,UNA,U,UN,M,Age 18 - 25,8,11/27/2023
303007,RANDOLPH,11/07/2023,voter,UG,DEM,B,UN,F,Age 26 - 40,1,11/27/2023
303064,RANDOLPH,11/07/2023,voter,TR,UNA,W,UN,M,Age 18 - 25,8,11/27/2023
303079,RANDOLPH,11/07/2023,voter,SE,REP,W,UN,M,Age Over 66,20,11/27/2023
303134,RANDOLPH,11/07/2023,voter,RN,UNA,W,NL,F,Age 18 - 25,13,11/27/2023
303142,RANDOLPH,11/07/2023,voter,SO,REP,O,UN,F,Age 41 - 65,1,11/27/2023
303561,RANDOLPH,11/07/2023,voter,DR,UNA,U,HL,F,Age 26 - 40,3,11/27/2023
303588,RANDOLPH,11/07/2023,voter,AE,UNA,M,HL,F,Age Over 66,1,11/27/2023
303701,RANDOLPH,11/07/2023,voter,ST,REP,W,NL,F,Age 18 - 25,22,11/27/2023
303824,RANDOLPH,11/07/2023,voter,AW,REP,O,HL,M,Age 26 - 40,1,11/27/2023
303943,RANDOLPH,11/07/2023,voter,TB,REP,U,UN,F,Age 41 - 65,1,11/27/2023
304002,RANDOLPH,11/07/2023,voter,BC,DEM,B,UN,F,Age 26 - 40,1,11/27/2023
304096,RANDOLPH,11/07/2023,voter,NM,DEM,U,UN,U,Age 26 - 40,6,11/27/2023
304109,RANDOLPH,11/07/2023,voter,,UNA,B,UN,F,Age 18 - 25,3,11/27/2023
304199,RANDOLPH,11/07/2023,voter,RN,UNA,O,NL,M,Age 41 - 65,4,11/27/2023
304243,RANDOLPH,11/07/2023,voter,DR,REP,O,NL,F,Age 26 - 40,1,11/27/2023
304247,RANDOLPH,11/07/2023,voter,RN,REP,I,NL,F,Age Over 66,1,11/27/2023
304304,RANDOLPH,11/07/2023,voter,AE,REP,B,NL,M,Age Over 66,3,11/27/2023
304331,RANDOLPH,11/07/2023,voter,RN,LIB,U,UN,U,Age 26 - 40,1,11/27/2023
304415,RANDOLPH,11/07/2023,voter,AS,UNA,A,UN,M,Age 26 - 40,1,11/27/2023
304462,RANDOLPH,11/07/2023,voter,,REP,W,UN,M,Age Over 66,29,11/27/2023
304470,RANDOLPH,11/07/2023,voter,SO,UNA,W,UN,F,Age 41 - 65,23,11/27/2023
304543,RANDOLPH,11/07/2023,voter,NM,DEM,W,NL,M,Age 18 - 25,3,11/27/2023
304585,RANDOLPH,11/07/2023,voter,SO,REP,W,NL,M,Age 41 - 65,76,11/27/2023
304614,RANDOLPH,11/07/2023,voter,UG,UNA,U,HL,F,Age 41 - 65,2,11/27/2023
304623,RANDOLPH,11/07/2023,voter,UG,UNA,W,UN,U,Age 18 - 25,1,11/27/2023
304770,RANDOLPH,11/07/2023,voter,RM,REP,O,NL,F,Age 18 - 25,1,11/27/2023
304971,RANDOLPH,11/07/2023,voter,UG,UNA,W,HL,F,Age 41 - 65,3,11/27/2023
304992,RANDOLPH,11/07/2023,voter,AR,REP,W,UN,U,Age 41 - 65,2,11/27/2023
305037,RANDOLPH,11/07/2023,voter,NM,DEM,U,UN,M,Age 26 - 40,1,11/27/2023
305071,RANDOLPH,11/07/2023,voter,TT,UNA,U,UN,F,Age Over 66,1,11/27/2023
305164,RANDOLPH,11/07/2023,voter,AR,REP,A,NL,F,Age 18 - 25,1,11/27/2023
305209,RANDOLPH,11/07/2023,voter,TR,UNA,W,NL,M,Age Over 66,71,11/27/2023
305253,RANDOLPH,11/07/2023,voter,DR,UNA,W,HL,F,Age 26 - 40,2,11/27/2023
305321,RANDOLPH,11/07/2023,voter,RN,REP,U,UN,U,Age 41 - 65,11,11/27/2023
305323,RANDOLPH,11/07/2023,voter,AN,REP,W,NL,U,Age Over 66,1,11/27/2023
305334,RANDOLPH,11/07/2023,voter,AR,LIB,U,UN,U,Age 26 - 40,1,11/27/2023
305360,RANDOLPH,11/07/2023,voter,LB,LIB,W,NL,M,Age 41 - 65,3,11/27/2023
